"Date","Year","Month","Day","Solar Radiation (W/m^2)"
1980-01-01,1980,1,1,18.6021995544434
1980-01-02,1980,1,2,27.3325996398926
1980-01-03,1980,1,3,23.722900390625
1980-01-04,1980,1,4,19.1263999938965
1980-01-05,1980,1,5,22.8612995147705
1980-01-06,1980,1,6,17.2395000457764
1980-01-07,1980,1,7,20.1840991973877
1980-01-08,1980,1,8,16.5316009521484
1980-01-09,1980,1,9,6.04390001296997
1980-01-10,1980,1,10,2.27550005912781
1980-01-11,1980,1,11,7.3144998550415
1980-01-12,1980,1,12,21.0337009429932
1980-01-13,1980,1,13,20.8964004516602
1980-01-14,1980,1,14,18.2537994384766
1980-01-15,1980,1,15,5.35620021820068
1980-01-16,1980,1,16,6.5366997718811
1980-01-17,1980,1,17,5.0511999130249
1980-01-18,1980,1,18,-4.54979991912842
1980-01-19,1980,1,19,-2.96779990196228
1980-01-20,1980,1,20,1.20229995250702
1980-01-21,1980,1,21,2.15899991989136
1980-01-22,1980,1,22,9.49400043487549
1980-01-23,1980,1,23,27.9022998809814
1980-01-24,1980,1,24,27.141300201416
1980-01-25,1980,1,25,32.9518013000488
1980-01-26,1980,1,26,7.86129999160767
1980-01-27,1980,1,27,9.85309982299805
1980-01-28,1980,1,28,-6.11950016021729
1980-01-29,1980,1,29,-4.20260000228882
1980-01-30,1980,1,30,3.21000003814697
1980-01-31,1980,1,31,13.0945997238159
1980-02-01,1980,2,1,24.5247993469238
1980-02-02,1980,2,2,20.6308994293213
1980-02-03,1980,2,3,43.4748001098633
1980-02-04,1980,2,4,45.2622985839844
1980-02-05,1980,2,5,44.2135009765625
1980-02-06,1980,2,6,46.4802017211914
1980-02-07,1980,2,7,45.3889007568359
1980-02-08,1980,2,8,42.1214981079102
1980-02-09,1980,2,9,51.3497009277344
1980-02-10,1980,2,10,53.7248992919922
1980-02-11,1980,2,11,53.3321990966797
1980-02-12,1980,2,12,57.902400970459
1980-02-13,1980,2,13,32.7799987792969
1980-02-14,1980,2,14,20.3362007141113
1980-02-15,1980,2,15,18.9696006774902
1980-02-16,1980,2,16,19.06130027771
1980-02-17,1980,2,17,20.0272006988525
