"Date","Year","Month","Day","Solar Radiation (W/m^2)"
"9/18/1980",1980,9,18,48.82109833
"9/19/1980",1980,9,19,63.31520081
"9/20/1980",1980,9,20,67.13359833
"9/21/1980",1980,9,21,64.64060211
"9/22/1980",1980,9,22,64.05930328
"9/23/1980",1980,9,23,62.07289886
"9/24/1980",1980,9,24,58.82939911
"9/25/1980",1980,9,25,56.03010178
"9/26/1980",1980,9,26,49.49649811
"9/27/1980",1980,9,27,49.67890167
"9/28/1980",1980,9,28,54.79769897
"9/29/1980",1980,9,29,50.11909866
"9/30/1980",1980,9,30,47.08000183
"10/1/1980",1980,10,1,59.19829941
"10/2/1980",1980,10,2,57.84820175
"10/3/1980",1980,10,3,53.36709976
"10/4/1980",1980,10,4,50.61819839
"10/5/1980",1980,10,5,48.31679916
"10/6/1980",1980,10,6,49.34220123
"10/7/1980",1980,10,7,48.72259903
"10/8/1980",1980,10,8,48.8382988
"10/9/1980",1980,10,9,45.04219818
"10/10/1980",1980,10,10,44.36640167
"10/11/1980",1980,10,11,38.88199997
"10/12/1980",1980,10,12,32.7881012
"10/13/1980",1980,10,13,46.4007988
"10/14/1980",1980,10,14,49.72180176
"10/15/1980",1980,10,15,50.44350052
"10/16/1980",1980,10,16,47.1507988
"10/17/1980",1980,10,17,47.11380005
"10/18/1980",1980,10,18,40.58380127
"10/19/1980",1980,10,19,41.02759933
"10/20/1980",1980,10,20,38.74489975
"10/21/1980",1980,10,21,36.74349976
"10/22/1980",1980,10,22,34.51699829
"10/23/1980",1980,10,23,33.91630173
"10/24/1980",1980,10,24,22.84180069
"10/25/1980",1980,10,25,23.85280037
"10/26/1980",1980,10,26,29.87129974
"10/27/1980",1980,10,27,31.92379951
"10/28/1980",1980,10,28,31.25559998
"10/29/1980",1980,10,29,28.97240067
"10/30/1980",1980,10,30,26.69140053
"10/31/1980",1980,10,31,25.17989922
"11/1/1980",1980,11,1,22.51749992
"11/2/1980",1980,11,2,21.2534008
"11/3/1980",1980,11,3,20.87779999
"11/4/1980",1980,11,4,20.23110008
"11/5/1980",1980,11,5,15.44309998
"11/6/1980",1980,11,6,17.65609932
"11/7/1980",1980,11,7,18.67790031
"11/8/1980",1980,11,8,12.48060036
"11/9/1980",1980,11,9,16.58160019
"11/10/1980",1980,11,10,14.34379959
"11/11/1980",1980,11,11,13.52670002
"11/12/1980",1980,11,12,11.78890038
"11/13/1980",1980,11,13,14.62559986
"11/14/1980",1980,11,14,15.84889984
"11/15/1980",1980,11,15,9.022600174
"11/16/1980",1980,11,16,10.44960022
"11/17/1980",1980,11,17,9.036000252
"11/18/1980",1980,11,18,7.266300201
"11/19/1980",1980,11,19,7.277500153
"11/20/1980",1980,11,20,7.289000034
"11/21/1980",1980,11,21,9.050000191
"11/22/1980",1980,11,22,8.758600235
"11/23/1980",1980,11,23,2.109699965
"11/24/1980",1980,11,24,5.355999947
"11/25/1980",1980,11,25,3.577100039
"11/26/1980",1980,11,26,3.239300013
"11/27/1980",1980,11,27,2.335700035
"11/28/1980",1980,11,28,3.326499939
"11/29/1980",1980,11,29,5.715000153
"11/30/1980",1980,11,30,6.082399845
"12/1/1980",1980,12,1,9.229800224
"12/2/1980",1980,12,2,8.796199799
"12/3/1980",1980,12,3,4.787099838
"12/4/1980",1980,12,4,6.738500118
"12/5/1980",1980,12,5,3.872699976
"12/6/1980",1980,12,6,5.502099991
"12/7/1980",1980,12,7,3.988399982
"12/8/1980",1980,12,8,3.911299944
"12/9/1980",1980,12,9,3.184200048
"12/10/1980",1980,12,10,3.223500013
"12/11/1980",1980,12,11,2.508899927
"12/12/1980",1980,12,12,2.253499985
"12/13/1980",1980,12,13,4.043000221
"12/14/1980",1980,12,14,3.835999966
"12/15/1980",1980,12,15,2.153800011
"12/16/1980",1980,12,16,-0.243100002
"12/17/1980",1980,12,17,0.303299993
"12/18/1980",1980,12,18,2.927599907
"12/19/1980",1980,12,19,2.249300003
"12/20/1980",1980,12,20,6.503399849
"12/21/1980",1980,12,21,14.98880005
"12/22/1980",1980,12,22,16.46220016
"12/23/1980",1980,12,23,5.212600231
"12/24/1980",1980,12,24,3.889100075
"12/25/1980",1980,12,25,3.667900085
"12/26/1980",1980,12,26,2.966399908
"12/27/1980",1980,12,27,3.324500084
"12/28/1980",1980,12,28,5.171500206
"12/29/1980",1980,12,29,3.546999931
"12/30/1980",1980,12,30,1.581400037
"12/31/1980",1980,12,31,2.266799927
"1/1/1981",1981,1,1,5.560900211
"1/2/1981",1981,1,2,7.518300056
"1/3/1981",1981,1,3,8.588999748
"1/4/1981",1981,1,4,8.047699928
"1/5/1981",1981,1,5,4.270899773
"1/6/1981",1981,1,6,5.518199921
"1/7/1981",1981,1,7,6.26789999
"1/8/1981",1981,1,8,8.882599831
"1/9/1981",1981,1,9,3.9454
"1/10/1981",1981,1,10,4.985499859
"1/11/1981",1981,1,11,9.059599876
"1/12/1981",1981,1,12,11.98760033
"1/13/1981",1981,1,13,9.884200096
"1/14/1981",1981,1,14,10.0156002
"1/15/1981",1981,1,15,10.8057003
"1/16/1981",1981,1,16,14.2652998
"1/17/1981",1981,1,17,13.33790016
"1/18/1981",1981,1,18,11.04950047
"1/19/1981",1981,1,19,11.70240021
"1/20/1981",1981,1,20,13.14099979
"1/21/1981",1981,1,21,16.21990013
"1/22/1981",1981,1,22,16.48690033
"1/23/1981",1981,1,23,14.36789989
"1/24/1981",1981,1,24,21.26320076
"1/25/1981",1981,1,25,23.88269997
"1/26/1981",1981,1,26,19.24180031
"1/27/1981",1981,1,27,23.49839973
"1/28/1981",1981,1,28,25.52689934
"1/29/1981",1981,1,29,19.96980095
"1/30/1981",1981,1,30,21.56110001
"1/31/1981",1981,1,31,26.74900055
"2/1/1981",1981,2,1,34.84749985
"2/2/1981",1981,2,2,34.84460068
"2/3/1981",1981,2,3,37.22269821
"2/4/1981",1981,2,4,38.57929993
"2/5/1981",1981,2,5,35.22259903
"2/6/1981",1981,2,6,37.44490051
"2/7/1981",1981,2,7,19.22190094
"2/8/1981",1981,2,8,22.3852005
"2/9/1981",1981,2,9,35.21300125
"2/10/1981",1981,2,10,37.15710068
"2/11/1981",1981,2,11,40.19020081
"2/12/1981",1981,2,12,41.59659958
"2/13/1981",1981,2,13,35.90919876
"2/14/1981",1981,2,14,38.7195015
"2/15/1981",1981,2,15,50.54109955
"2/16/1981",1981,2,16,55.88700104
"2/17/1981",1981,2,17,50.29389954
"2/18/1981",1981,2,18,59.22259903
"2/19/1981",1981,2,19,55.64229965
"2/20/1981",1981,2,20,53.16350174
"2/21/1981",1981,2,21,64.85359955
"2/22/1981",1981,2,22,66.52380371
"2/23/1981",1981,2,23,52.13460159
"2/24/1981",1981,2,24,40.03179932
"2/25/1981",1981,2,25,38.61949921
"2/26/1981",1981,2,26,53.73749924
"2/27/1981",1981,2,27,53.41600037
"2/28/1981",1981,2,28,54.05609894
"3/1/1981",1981,3,1,51.00230026
"3/2/1981",1981,3,2,44.83760071
"3/3/1981",1981,3,3,58.8628006
"3/4/1981",1981,3,4,44.56060028
"3/5/1981",1981,3,5,62.13949966
"3/6/1981",1981,3,6,79.08339691
"3/7/1981",1981,3,7,78.02929688
"3/8/1981",1981,3,8,83.20420074
"3/9/1981",1981,3,9,87.69550323
"3/10/1981",1981,3,10,87.62020111
"3/11/1981",1981,3,11,89.67900085
"3/12/1981",1981,3,12,56.34540176
"3/13/1981",1981,3,13,53.53760147
"3/14/1981",1981,3,14,66.5121994
"3/15/1981",1981,3,15,65.49990082
"3/16/1981",1981,3,16,70.29560089
"3/17/1981",1981,3,17,77.90769958
"3/18/1981",1981,3,18,69.57849884
"3/19/1981",1981,3,19,58.18590164
"3/20/1981",1981,3,20,72.34120178
"3/21/1981",1981,3,21,75.8144989
"3/22/1981",1981,3,22,76.50530243
"3/23/1981",1981,3,23,83.47370148
"3/24/1981",1981,3,24,88.52259827
"3/25/1981",1981,3,25,75.07170105
"3/26/1981",1981,3,26,80.04290009
"3/27/1981",1981,3,27,93.68209839
"3/28/1981",1981,3,28,123.1313019
"3/29/1981",1981,3,29,116.2967987
"3/30/1981",1981,3,30,117.9745026
"3/31/1981",1981,3,31,125.2313004
"4/1/1981",1981,4,1,68.08450317
"4/2/1981",1981,4,2,86.65329742
"4/3/1981",1981,4,3,130.3134003
"4/4/1981",1981,4,4,133.2928009
"4/5/1981",1981,4,5,131.7080994
"4/6/1981",1981,4,6,122.8146973
"4/7/1981",1981,4,7,133.0572052
"4/8/1981",1981,4,8,136.3699951
"4/9/1981",1981,4,9,136.3634949
"4/10/1981",1981,4,10,135.5964966
"4/11/1981",1981,4,11,143.497406
"4/12/1981",1981,4,12,142.218399
"4/13/1981",1981,4,13,147.2156982
"4/14/1981",1981,4,14,147.0355072
"4/15/1981",1981,4,15,140.5753937
"4/16/1981",1981,4,16,147.9680939
"4/17/1981",1981,4,17,107.6491013
"4/18/1981",1981,4,18,84.62809753
"4/19/1981",1981,4,19,37.1114006
"4/20/1981",1981,4,20,108.7153015
"4/21/1981",1981,4,21,151.6315002
"4/22/1981",1981,4,22,146.0438995
"4/23/1981",1981,4,23,152.7987976
"4/24/1981",1981,4,24,120.8470993
"4/25/1981",1981,4,25,137.745697
"4/26/1981",1981,4,26,148.6992035
"4/27/1981",1981,4,27,160.3542023
"4/28/1981",1981,4,28,162.2958069
"4/29/1981",1981,4,29,150.4228058
"4/30/1981",1981,4,30,144.815506
"5/1/1981",1981,5,1,132.3798065
"5/2/1981",1981,5,2,141.636795
"5/3/1981",1981,5,3,148.0688019
"5/4/1981",1981,5,4,146.4723969
"5/5/1981",1981,5,5,148.2745056
"5/6/1981",1981,5,6,150.1495972
"5/7/1981",1981,5,7,153.1405945
"5/8/1981",1981,5,8,153.4022064
"5/9/1981",1981,5,9,145.2599945
"5/10/1981",1981,5,10,153.0480042
"5/11/1981",1981,5,11,141.4667969
"5/12/1981",1981,5,12,147.3892975
"5/13/1981",1981,5,13,147.8760071
"5/14/1981",1981,5,14,144.2158051
"5/15/1981",1981,5,15,145.0756989
"5/16/1981",1981,5,16,151.6170044
"5/17/1981",1981,5,17,118.3011017
"5/18/1981",1981,5,18,90.62779999
"5/19/1981",1981,5,19,104.4076004
"5/20/1981",1981,5,20,154.5142975
"5/21/1981",1981,5,21,155.319397
"5/22/1981",1981,5,22,154.8273926
"5/23/1981",1981,5,23,144.5812988
"5/24/1981",1981,5,24,143.7032013
"5/25/1981",1981,5,25,103.8947983
"5/26/1981",1981,5,26,103.0855026
"5/27/1981",1981,5,27,142.9512939
"5/28/1981",1981,5,28,140.2097931
"5/29/1981",1981,5,29,143.7111053
"5/30/1981",1981,5,30,147.0805969
"5/31/1981",1981,5,31,137.5455017
"6/1/1981",1981,6,1,145.9098053
"6/2/1981",1981,6,2,152.0021973
"6/3/1981",1981,6,3,154.754303
"6/4/1981",1981,6,4,142.0074005
"6/5/1981",1981,6,5,139.1313934
"6/6/1981",1981,6,6,138.2402039
"6/7/1981",1981,6,7,142.3928986
"6/8/1981",1981,6,8,142.5422058
"6/9/1981",1981,6,9,146.460495
"6/10/1981",1981,6,10,149.259903
"6/11/1981",1981,6,11,144.0740967
"6/12/1981",1981,6,12,149.9382935
"6/13/1981",1981,6,13,148.0153046
"6/14/1981",1981,6,14,148.8022003
"6/15/1981",1981,6,15,146.7218018
"6/16/1981",1981,6,16,141.3309021
"6/17/1981",1981,6,17,135.8621063
"6/18/1981",1981,6,18,141.0473022
"6/19/1981",1981,6,19,130.5428925
"6/20/1981",1981,6,20,110.5712967
"6/21/1981",1981,6,21,121.2128983
"6/22/1981",1981,6,22,126.0746002
"6/23/1981",1981,6,23,125.3469009
"6/24/1981",1981,6,24,130.4297943
"6/25/1981",1981,6,25,128.0993042
"6/26/1981",1981,6,26,125.9423981
"6/27/1981",1981,6,27,120.4611969
"6/28/1981",1981,6,28,118.2509995
"6/29/1981",1981,6,29,126.5886002
"6/30/1981",1981,6,30,128.2178955
"7/1/1981",1981,7,1,130.2651062
"7/2/1981",1981,7,2,128.2039948
"7/3/1981",1981,7,3,128.522995
"7/4/1981",1981,7,4,123.5231018
"7/5/1981",1981,7,5,120.1412964
"7/6/1981",1981,7,6,126.635498
"7/7/1981",1981,7,7,130.8925934
"7/8/1981",1981,7,8,133.219696
"7/9/1981",1981,7,9,129.4501953
"7/10/1981",1981,7,10,131.6119995
"7/11/1981",1981,7,11,134.8712006
"7/12/1981",1981,7,12,137.7648926
"7/13/1981",1981,7,13,132.3934021
"7/14/1981",1981,7,14,126.4197998
"7/15/1981",1981,7,15,123.7463989
"7/16/1981",1981,7,16,128.9284058
"7/17/1981",1981,7,17,112.5891037
"7/18/1981",1981,7,18,130.3314056
"7/19/1981",1981,7,19,126.3538971
"7/20/1981",1981,7,20,124.2950974
"7/21/1981",1981,7,21,120.6311035
"7/22/1981",1981,7,22,122.7312012
"7/23/1981",1981,7,23,125.5062027
"7/24/1981",1981,7,24,122.9069977
"7/25/1981",1981,7,25,122.1099014
"7/26/1981",1981,7,26,118.4665985
"7/27/1981",1981,7,27,117.1445999
"7/28/1981",1981,7,28,121.8144989
"7/29/1981",1981,7,29,119.2409973
"7/30/1981",1981,7,30,122.5310974
"7/31/1981",1981,7,31,121.5287018
"8/1/1981",1981,8,1,123.161499
"8/2/1981",1981,8,2,117.9665985
"8/3/1981",1981,8,3,120.4124985
"8/4/1981",1981,8,4,119.7116013
"8/5/1981",1981,8,5,115.5793991
"8/6/1981",1981,8,6,107.6836014
"8/7/1981",1981,8,7,102.5960999
"8/8/1981",1981,8,8,102.0243988
"8/9/1981",1981,8,9,101.5687027
"8/10/1981",1981,8,10,106.6956024
"8/11/1981",1981,8,11,101.3797989
"8/12/1981",1981,8,12,106.8374023
"8/13/1981",1981,8,13,105.5921021
"8/14/1981",1981,8,14,105.1332016
"8/15/1981",1981,8,15,104.6222992
"8/16/1981",1981,8,16,102.4187012
"8/17/1981",1981,8,17,100.5578003
"8/18/1981",1981,8,18,96.61789703
"8/19/1981",1981,8,19,98.2641983
"8/20/1981",1981,8,20,100.7443008
"8/21/1981",1981,8,21,103.4496002
"8/22/1981",1981,8,22,99.27709961
"8/23/1981",1981,8,23,91.9858017
"8/24/1981",1981,8,24,94.11589813
"8/25/1981",1981,8,25,92.87419891
"8/26/1981",1981,8,26,93.10890198
"8/27/1981",1981,8,27,89.80500031
"8/28/1981",1981,8,28,87.25990295
"8/29/1981",1981,8,29,82.71360016
"8/30/1981",1981,8,30,92.22679901
"8/31/1981",1981,8,31,85.16400146
"9/1/1981",1981,9,1,83.38880157
"9/2/1981",1981,9,2,82.25720215
"9/3/1981",1981,9,3,81.91239929
"9/4/1981",1981,9,4,79.94319916
"9/5/1981",1981,9,5,80.33719635
"9/6/1981",1981,9,6,73.39959717
"9/7/1981",1981,9,7,75.46459961
"9/8/1981",1981,9,8,74.19740295
"9/9/1981",1981,9,9,73.76650238
"9/10/1981",1981,9,10,72.67350006
"9/11/1981",1981,9,11,67.33080292
"9/12/1981",1981,9,12,64.97750092
"9/13/1981",1981,9,13,68.46369934
"9/14/1981",1981,9,14,68.90859985
"9/15/1981",1981,9,15,66.60839844
"9/16/1981",1981,9,16,64.05130005
"9/17/1981",1981,9,17,63.34080124
"9/18/1981",1981,9,18,62.04190063
"9/19/1981",1981,9,19,62.97430038
"9/20/1981",1981,9,20,63.06510162
"9/21/1981",1981,9,21,59.8689003
"9/22/1981",1981,9,22,59.81840134
"9/23/1981",1981,9,23,60.1487999
"9/24/1981",1981,9,24,62.70629883
"9/25/1981",1981,9,25,41.92179871
"9/26/1981",1981,9,26,55.63130188
"9/27/1981",1981,9,27,47.96789932
"9/28/1981",1981,9,28,49.18270111
"9/29/1981",1981,9,29,53.82500076
"9/30/1981",1981,9,30,54.94919968
"10/1/1981",1981,10,1,50.85440063
"10/2/1981",1981,10,2,50.39009857
"10/3/1981",1981,10,3,43.78730011
"10/4/1981",1981,10,4,53.59429932
"10/5/1981",1981,10,5,61.68849945
"10/6/1981",1981,10,6,55.44599915
"10/7/1981",1981,10,7,38.46630096
"10/8/1981",1981,10,8,46.8321991
"10/9/1981",1981,10,9,50.25
"10/10/1981",1981,10,10,32.52920151
"10/11/1981",1981,10,11,41.71379852
"10/12/1981",1981,10,12,57.28950119
"10/13/1981",1981,10,13,52.63809967
"10/14/1981",1981,10,14,52.55559921
"10/15/1981",1981,10,15,53.57580185
"10/16/1981",1981,10,16,49.49039841
"10/17/1981",1981,10,17,46.87829971
"10/18/1981",1981,10,18,46.10010147
"10/19/1981",1981,10,19,41.2784996
"10/20/1981",1981,10,20,38.70500183
"10/21/1981",1981,10,21,38.31499863
"10/22/1981",1981,10,22,37.60380173
"10/23/1981",1981,10,23,34.61180115
"10/24/1981",1981,10,24,33.00009918
"10/25/1981",1981,10,25,33.31230164
"10/26/1981",1981,10,26,33.56710052
