"Date","Year","Month","Day","Solar Radiation (W/m^2)"
1980-01-01,1980,1,1,7.72359991073608
1980-01-02,1980,1,2,10.2940998077393
1980-01-03,1980,1,3,8.55819988250732
1980-01-04,1980,1,4,8.28260040283203
1980-01-05,1980,1,5,9.4193000793457
1980-01-06,1980,1,6,15.5764999389648
1980-01-07,1980,1,7,12.3277997970581
1980-01-08,1980,1,8,14.7087001800537
1980-01-09,1980,1,9,10.4547004699707
1980-01-10,1980,1,10,7.39120006561279
1980-01-11,1980,1,11,13.1517000198364
1980-01-12,1980,1,12,9.90200042724609
1980-01-13,1980,1,13,8.67990016937256
1980-01-14,1980,1,14,13.3357000350952
1980-01-15,1980,1,15,13.4468002319336
1980-01-16,1980,1,16,12.8196001052856
1980-01-17,1980,1,17,16.0289993286133
1980-01-18,1980,1,18,17.2381000518799
1980-01-19,1980,1,19,22.1303997039795
1980-01-20,1980,1,20,27.4337005615234
1980-01-21,1980,1,21,28.5960006713867
1980-01-22,1980,1,22,22.4531993865967
1980-01-23,1980,1,23,24.5855007171631
1980-01-24,1980,1,24,26.023099899292
1980-01-25,1980,1,25,29.7887001037598
1980-01-26,1980,1,26,33.1507987976074
1980-01-27,1980,1,27,23.2728996276855
1980-01-28,1980,1,28,6.32679986953735
1980-01-29,1980,1,29,-4.7846999168396
1980-01-30,1980,1,30,-11.3836002349854
1980-01-31,1980,1,31,35.4886016845703
1980-02-01,1980,2,1,35.9842987060547
1980-02-02,1980,2,2,36.0881004333496
1980-02-03,1980,2,3,41.5456008911133
1980-02-04,1980,2,4,29.8743000030518
1980-02-05,1980,2,5,30.608699798584
1980-02-06,1980,2,6,43.9751014709473
1980-02-07,1980,2,7,42.2271003723145
1980-02-08,1980,2,8,40.2032012939453
1980-02-09,1980,2,9,47.1966018676758
1980-02-10,1980,2,10,51.0606002807617
1980-02-11,1980,2,11,50.5527000427246
1980-02-12,1980,2,12,16.9458999633789
1980-02-13,1980,2,13,42.9730987548828
1980-02-14,1980,2,14,40.4496994018555
1980-02-15,1980,2,15,24.5179004669189
1980-02-16,1980,2,16,18.7169990539551
1980-02-17,1980,2,17,18.6147994995117
1980-02-18,1980,2,18,26.199800491333
1980-02-19,1980,2,19,31.7537002563477
1980-02-20,1980,2,20,30.8509998321533
1980-02-21,1980,2,21,30.1523990631104
1980-02-22,1980,2,22,34.2000999450684
1980-02-23,1980,2,23,33.1516990661621
1980-02-24,1980,2,24,73.6270980834961
1980-02-25,1980,2,25,73.0288009643555
1980-02-26,1980,2,26,73.5682983398438
1980-02-27,1980,2,27,55.195499420166
1980-02-28,1980,2,28,62.3320007324219
1980-02-29,1980,2,29,77.5710983276367
1980-03-01,1980,3,1,59.9827995300293
1980-03-02,1980,3,2,56.8107986450195
1980-03-03,1980,3,3,64.1854019165039
1980-03-04,1980,3,4,61.7944984436035
1980-03-05,1980,3,5,53.9863014221191
1980-03-06,1980,3,6,26.8076992034912
1980-03-07,1980,3,7,40.1806983947754
1980-03-08,1980,3,8,52.5914993286133
1980-03-09,1980,3,9,101.707298278809
1980-03-10,1980,3,10,99.5830001831055
1980-03-11,1980,3,11,70.5226974487305
1980-03-12,1980,3,12,38.7254981994629
1980-03-13,1980,3,13,107.993896484375
