"Date","Year","Month","Day","Solar Radiation (W/m^2)"
1980-01-01,1980,1,1,8.10350036621094
1980-01-02,1980,1,2,15.8088998794556
1980-01-03,1980,1,3,30.7833995819092
1980-01-04,1980,1,4,32.391300201416
1980-01-05,1980,1,5,36.130298614502
1980-01-06,1980,1,6,27.8570003509521
1980-01-07,1980,1,7,31.7462997436523
1980-01-08,1980,1,8,25.3999004364014
1980-01-09,1980,1,9,21.1702003479004
1980-01-10,1980,1,10,2.00090003013611
1980-01-11,1980,1,11,2.16400003433228
1980-01-12,1980,1,12,36.6412010192871
1980-01-13,1980,1,13,26.308500289917
1980-01-14,1980,1,14,13.5256004333496
1980-01-15,1980,1,15,-6.57200002670288
1980-01-16,1980,1,16,-0.791999995708466
1980-01-17,1980,1,17,-0.448300004005432
1980-01-18,1980,1,18,-3.60870003700256
1980-01-19,1980,1,19,-1.38810002803802
1980-01-20,1980,1,20,-1.26859998703003
1980-01-21,1980,1,21,3.83999991416931
1980-01-22,1980,1,22,-2.59809994697571
1980-01-23,1980,1,23,31.9437007904053
1980-01-24,1980,1,24,32.3445014953613
1980-01-25,1980,1,25,36.0964012145996
1980-01-26,1980,1,26,11.1107997894287
1980-01-27,1980,1,27,13.8810997009277
1980-01-28,1980,1,28,-4.82310009002686
1980-01-29,1980,1,29,-4.28429985046387
1980-01-30,1980,1,30,1.31850004196167
1980-01-31,1980,1,31,4.24009990692139
1980-02-01,1980,2,1,9.12110042572021
1980-02-02,1980,2,2,7.66230010986328
1980-02-03,1980,2,3,46.4230003356934
1980-02-04,1980,2,4,49.0351982116699
1980-02-05,1980,2,5,47.9124984741211
1980-02-06,1980,2,6,49.8036003112793
1980-02-07,1980,2,7,49.2107009887695
1980-02-08,1980,2,8,46.1059989929199
1980-02-09,1980,2,9,55.1980018615723
1980-02-10,1980,2,10,57.2555999755859
1980-02-11,1980,2,11,56.9468002319336
1980-02-12,1980,2,12,61.5144996643066
1980-02-13,1980,2,13,23.5142002105713
1980-02-14,1980,2,14,-1.08360004425049
1980-02-15,1980,2,15,20.1443004608154
1980-02-16,1980,2,16,20.5354995727539
1980-02-17,1980,2,17,23.3285007476807
1980-02-18,1980,2,18,30.0823993682861
1980-02-19,1980,2,19,-2.78999996185303
1980-02-20,1980,2,20,1.01989996433258
1980-02-21,1980,2,21,1.01250004768372
1980-02-22,1980,2,22,-0.208499997854233
1980-02-23,1980,2,23,-1.40279996395111
1980-02-24,1980,2,24,11.5841999053955
1980-02-25,1980,2,25,49.4628982543945
1980-02-26,1980,2,26,41.5106010437012
1980-02-27,1980,2,27,65.5671997070312
1980-02-28,1980,2,28,12.3903999328613
1980-02-29,1980,2,29,85.2893981933594
1980-03-01,1980,3,1,64.967399597168
1980-03-02,1980,3,2,56.1721000671387
1980-03-03,1980,3,3,-6.23080015182495
1980-03-04,1980,3,4,1.44649994373322
1980-03-05,1980,3,5,17.683500289917
1980-03-06,1980,3,6,0.401800006628036
1980-03-07,1980,3,7,-2.29879999160767
1980-03-08,1980,3,8,2.74830007553101
1980-03-09,1980,3,9,15.453200340271
1980-03-10,1980,3,10,18.632999420166
1980-03-11,1980,3,11,56.0279998779297
1980-03-12,1980,3,12,3.36010003089905
1980-03-13,1980,3,13,30.2731990814209
1980-03-14,1980,3,14,47.5453987121582
1980-03-15,1980,3,15,78.5643005371094
1980-03-16,1980,3,16,119.277099609375
1980-03-17,1980,3,17,47.3601989746094
1980-03-18,1980,3,18,83.6946029663086
1980-03-19,1980,3,19,120.942901611328
1980-03-20,1980,3,20,127.818298339844
1980-03-21,1980,3,21,127.430297851562
1980-03-22,1980,3,22,115.647796630859
1980-03-23,1980,3,23,133.234298706055
1980-03-24,1980,3,24,135.316802978516
1980-03-25,1980,3,25,125.603897094727
1980-03-26,1980,3,26,46.8841018676758
1980-03-27,1980,3,27,146.979202270508
1980-03-28,1980,3,28,139.336502075195
1980-03-29,1980,3,29,146.513900756836
1980-03-30,1980,3,30,145.431396484375
1980-03-31,1980,3,31,144.514801025391
1980-04-01,1980,4,1,145.203201293945
1980-04-02,1980,4,2,149.456893920898
1980-04-03,1980,4,3,141.302200317383
1980-04-04,1980,4,4,106.978302001953
1980-04-05,1980,4,5,17.5874996185303
1980-04-06,1980,4,6,12.7867002487183
1980-04-07,1980,4,7,146.197906494141
1980-04-08,1980,4,8,155.477600097656
1980-04-09,1980,4,9,161.482696533203
1980-04-10,1980,4,10,163.032699584961
1980-04-11,1980,4,11,165.155303955078
1980-04-12,1980,4,12,168.435195922852
1980-04-13,1980,4,13,167.490905761719
1980-04-14,1980,4,14,170.55940246582
1980-04-15,1980,4,15,168.294906616211
1980-04-16,1980,4,16,169.60710144043
1980-04-17,1980,4,17,169.981597900391
1980-04-18,1980,4,18,171.253997802734
1980-04-19,1980,4,19,173.45329284668
1980-04-20,1980,4,20,134.451507568359
1980-04-21,1980,4,21,73.5472030639648
1980-04-22,1980,4,22,13.849100112915
1980-04-23,1980,4,23,44.6651000976562
1980-04-24,1980,4,24,75.0115966796875
1980-04-25,1980,4,25,147.863693237305
1980-04-26,1980,4,26,183.903106689453
1980-04-27,1980,4,27,137.13200378418
1980-04-28,1980,4,28,141.882507324219
1980-04-29,1980,4,29,132.368606567383
1980-04-30,1980,4,30,103.335403442383
1980-05-01,1980,5,1,185.768707275391
1980-05-02,1980,5,2,184.811492919922
1980-05-03,1980,5,3,189.34260559082
1980-05-04,1980,5,4,145.006393432617
