"Date","Year","Month","Day","Solar Radiation (W/m^2)"
1980-01-01,1980,1,1,11.8212995529175
1980-01-02,1980,1,2,10.6358995437622
1980-01-03,1980,1,3,8.56719970703125
1980-01-04,1980,1,4,8.86480045318604
1980-01-05,1980,1,5,10.349100112915
1980-01-06,1980,1,6,14.4428997039795
1980-01-07,1980,1,7,11.3404998779297
1980-01-08,1980,1,8,13.8313999176025
1980-01-09,1980,1,9,10.0799999237061
1980-01-10,1980,1,10,7.19500017166138
1980-01-11,1980,1,11,12.332200050354
1980-01-12,1980,1,12,9.66829967498779
1980-01-13,1980,1,13,8.50010013580322
1980-01-14,1980,1,14,13.0297002792358
1980-01-15,1980,1,15,12.6981000900269
1980-01-16,1980,1,16,11.8877000808716
1980-01-17,1980,1,17,14.7529001235962
1980-01-18,1980,1,18,15.9534997940063
1980-01-19,1980,1,19,21.4274005889893
1980-01-20,1980,1,20,26.8596000671387
1980-01-21,1980,1,21,27.9696998596191
1980-01-22,1980,1,22,22.3101005554199
1980-01-23,1980,1,23,24.6100006103516
1980-01-24,1980,1,24,26.3477001190186
1980-01-25,1980,1,25,30.617000579834
1980-01-26,1980,1,26,24.1460990905762
1980-01-27,1980,1,27,22.8736000061035
1980-01-28,1980,1,28,11.3037996292114
1980-01-29,1980,1,29,-3.66849994659424
1980-01-30,1980,1,30,-12.0462999343872
1980-01-31,1980,1,31,35.7682991027832
1980-02-01,1980,2,1,36.8036994934082
1980-02-02,1980,2,2,36.82080078125
1980-02-03,1980,2,3,40.3283004760742
1980-02-04,1980,2,4,40.4037017822266
1980-02-05,1980,2,5,30.6184997558594
1980-02-06,1980,2,6,43.4113998413086
1980-02-07,1980,2,7,42.3911018371582
1980-02-08,1980,2,8,36.6412010192871
1980-02-09,1980,2,9,46.689998626709
1980-02-10,1980,2,10,50.2765998840332
1980-02-11,1980,2,11,50.2302017211914
1980-02-12,1980,2,12,17.5261001586914
1980-02-13,1980,2,13,43.2691993713379
1980-02-14,1980,2,14,41.567798614502
1980-02-15,1980,2,15,23.9536991119385
1980-02-16,1980,2,16,18.4109001159668
1980-02-17,1980,2,17,18.5571994781494
1980-02-18,1980,2,18,22.5963001251221
1980-02-19,1980,2,19,29.7283992767334
1980-02-20,1980,2,20,29.8194007873535
1980-02-21,1980,2,21,29.0079002380371
1980-02-22,1980,2,22,28.0016002655029
1980-02-23,1980,2,23,36.0836982727051
1980-02-24,1980,2,24,73.4658966064453
1980-02-25,1980,2,25,72.9450988769531
1980-02-26,1980,2,26,73.6789016723633
1980-02-27,1980,2,27,55.5751991271973
1980-02-28,1980,2,28,62.2990989685059
1980-02-29,1980,2,29,76.4657974243164
1980-03-01,1980,3,1,60.7439994812012
1980-03-02,1980,3,2,55.2616004943848
1980-03-03,1980,3,3,62.8217010498047
1980-03-04,1980,3,4,60.4392013549805
1980-03-05,1980,3,5,56.423698425293
1980-03-06,1980,3,6,33.9758987426758
1980-03-07,1980,3,7,26.911600112915
1980-03-08,1980,3,8,56.4140014648438
1980-03-09,1980,3,9,101.179100036621
1980-03-10,1980,3,10,99.3062973022461
1980-03-11,1980,3,11,74.4178009033203
1980-03-12,1980,3,12,38.7913017272949
1980-03-13,1980,3,13,107.948501586914
1980-03-14,1980,3,14,82.5285034179688
1980-03-15,1980,3,15,74.3687973022461
1980-03-16,1980,3,16,110.379501342773
1980-03-17,1980,3,17,113.490196228027
1980-03-18,1980,3,18,114.302696228027
1980-03-19,1980,3,19,111.109703063965
1980-03-20,1980,3,20,113.30110168457
1980-03-21,1980,3,21,115.925796508789
1980-03-22,1980,3,22,103.584396362305
1980-03-23,1980,3,23,120.452102661133
1980-03-24,1980,3,24,123.201400756836
