"Date","Year","Month","Day","Solar Radiation (W/m^2)"
1980-01-01,1980,1,1,-11.6816997528076
1980-01-02,1980,1,2,-9.66759967803955
1980-01-03,1980,1,3,-10.3290996551514
1980-01-04,1980,1,4,-8.21179962158203
1980-01-05,1980,1,5,-2.0385000705719
1980-01-06,1980,1,6,0.909799993038177
1980-01-07,1980,1,7,5.39690017700195
1980-01-08,1980,1,8,5.38840007781982
1980-01-09,1980,1,9,3.21869993209839
1980-01-10,1980,1,10,-6.33850002288818
1980-01-11,1980,1,11,-7.61119985580444
1980-01-12,1980,1,12,11.2201995849609
1980-01-13,1980,1,13,26.1634998321533
1980-01-14,1980,1,14,13.1971998214722
1980-01-15,1980,1,15,-4.73629999160767
1980-01-16,1980,1,16,-2.04649996757507
1980-01-17,1980,1,17,-1.15349996089935
1980-01-18,1980,1,18,-10.0075998306274
1980-01-19,1980,1,19,-9.06669998168945
1980-01-20,1980,1,20,-9.94690036773682
1980-01-21,1980,1,21,-5.1230001449585
1980-01-22,1980,1,22,-9.94200038909912
1980-01-23,1980,1,23,3.77220010757446
1980-01-24,1980,1,24,4.84130001068115
1980-01-25,1980,1,25,5.92670011520386
1980-01-26,1980,1,26,-0.845899999141693
1980-01-27,1980,1,27,-2.57340002059937
1980-01-28,1980,1,28,-8.76550006866455
1980-01-29,1980,1,29,-4.91620016098022
1980-01-30,1980,1,30,-7.35860013961792
1980-01-31,1980,1,31,-8.86450004577637
1980-02-01,1980,2,1,-5.91260004043579
1980-02-02,1980,2,2,-1.41310000419617
1980-02-03,1980,2,3,7.20539999008179
1980-02-04,1980,2,4,27.5550003051758
1980-02-05,1980,2,5,42.3675994873047
1980-02-06,1980,2,6,41.9754981994629
1980-02-07,1980,2,7,31.656400680542
1980-02-08,1980,2,8,21.1961002349854
1980-02-09,1980,2,9,31.6924991607666
1980-02-10,1980,2,10,33.2075004577637
1980-02-11,1980,2,11,36.6679992675781
1980-02-12,1980,2,12,36.301399230957
1980-02-13,1980,2,13,11.0684003829956
1980-02-14,1980,2,14,-2.83229994773865
1980-02-15,1980,2,15,2.43720006942749
1980-02-16,1980,2,16,2.4038999080658
1980-02-17,1980,2,17,3.9818000793457
1980-02-18,1980,2,18,15.7959003448486
1980-02-19,1980,2,19,3.5922999382019
1980-02-20,1980,2,20,-5.94259977340698
1980-02-21,1980,2,21,-4.94269990921021
1980-02-22,1980,2,22,-5.14849996566772
1980-02-23,1980,2,23,-4.55030012130737
1980-02-24,1980,2,24,-2.67880010604858
1980-02-25,1980,2,25,11.4399003982544
1980-02-26,1980,2,26,37.160701751709
1980-02-27,1980,2,27,25.3239994049072
1980-02-28,1980,2,28,12.8218002319336
1980-02-29,1980,2,29,13.9513998031616
1980-03-01,1980,3,1,30.4130001068115
1980-03-02,1980,3,2,22.0266990661621
1980-03-03,1980,3,3,-7.45930004119873
1980-03-04,1980,3,4,-8.22990036010742
1980-03-05,1980,3,5,0.347299993038177
1980-03-06,1980,3,6,-9.28619956970215
1980-03-07,1980,3,7,-8.39039993286133
1980-03-08,1980,3,8,-1.37230002880096
1980-03-09,1980,3,9,2.89499998092651
1980-03-10,1980,3,10,7.24709987640381
1980-03-11,1980,3,11,9.02980041503906
1980-03-12,1980,3,12,-7.2866997718811
1980-03-13,1980,3,13,4.83970022201538
1980-03-14,1980,3,14,11.9159002304077
1980-03-15,1980,3,15,12.6485004425049
1980-03-16,1980,3,16,46.0989990234375
1980-03-17,1980,3,17,22.5548000335693
1980-03-18,1980,3,18,34.1482009887695
1980-03-19,1980,3,19,53.5965995788574
1980-03-20,1980,3,20,71.7662963867188
1980-03-21,1980,3,21,64.7503967285156
1980-03-22,1980,3,22,60.0141983032227
1980-03-23,1980,3,23,79.7436981201172
1980-03-24,1980,3,24,81.7498016357422
1980-03-25,1980,3,25,77.9365997314453
1980-03-26,1980,3,26,64.6893005371094
1980-03-27,1980,3,27,84.7295989990234
1980-03-28,1980,3,28,82.7349014282227
1980-03-29,1980,3,29,99.0167999267578
1980-03-30,1980,3,30,98.9365997314453
1980-03-31,1980,3,31,98.6087036132812
1980-04-01,1980,4,1,83.7020034790039
1980-04-02,1980,4,2,95.0755004882812
1980-04-03,1980,4,3,96.7617034912109
1980-04-04,1980,4,4,49.7193984985352
1980-04-05,1980,4,5,25.0417995452881
1980-04-06,1980,4,6,22.8689994812012
1980-04-07,1980,4,7,58.2276000976562
1980-04-08,1980,4,8,91.7942962646484
1980-04-09,1980,4,9,102.117301940918
1980-04-10,1980,4,10,101.959396362305
1980-04-11,1980,4,11,107.234100341797
1980-04-12,1980,4,12,111.360000610352
1980-04-13,1980,4,13,130.390899658203
1980-04-14,1980,4,14,127.51439666748
1980-04-15,1980,4,15,120.797798156738
1980-04-16,1980,4,16,128.924499511719
1980-04-17,1980,4,17,141.28889465332
1980-04-18,1980,4,18,141.191192626953
1980-04-19,1980,4,19,154.095397949219
1980-04-20,1980,4,20,108.929397583008
1980-04-21,1980,4,21,39.1668014526367
1980-04-22,1980,4,22,14.8668003082275
1980-04-23,1980,4,23,21.214599609375
1980-04-24,1980,4,24,53.1696014404297
1980-04-25,1980,4,25,104.670997619629
1980-04-26,1980,4,26,145.725402832031
1980-04-27,1980,4,27,112.21410369873
1980-04-28,1980,4,28,120.554901123047
1980-04-29,1980,4,29,103.160003662109
1980-04-30,1980,4,30,65.6511993408203
1980-05-01,1980,5,1,144.465194702148
1980-05-02,1980,5,2,143.433700561523
1980-05-03,1980,5,3,152.298095703125
1980-05-04,1980,5,4,123.500999450684
1980-05-05,1980,5,5,124.8583984375
1980-05-06,1980,5,6,155.843307495117
1980-05-07,1980,5,7,151.385803222656
1980-05-08,1980,5,8,117.695503234863
1980-05-09,1980,5,9,90.3515014648438
1980-05-10,1980,5,10,-2.99499988555908
1980-05-11,1980,5,11,0.490900009870529
1980-05-12,1980,5,12,5.21129989624023
1980-05-13,1980,5,13,50.5750999450684
1980-05-14,1980,5,14,62.1016998291016
1980-05-15,1980,5,15,66.3545989990234
1980-05-16,1980,5,16,160.186599731445
1980-05-17,1980,5,17,172.645706176758
1980-05-18,1980,5,18,178.295593261719
1980-05-19,1980,5,19,184.22639465332
1980-05-20,1980,5,20,187.336898803711
1980-05-21,1980,5,21,176.96940612793
1980-05-22,1980,5,22,158.778701782227
1980-05-23,1980,5,23,112.386299133301
1980-05-24,1980,5,24,53.8707008361816
1980-05-25,1980,5,25,27.3798007965088
1980-05-26,1980,5,26,89.9475021362305
1980-05-27,1980,5,27,172.592895507812
1980-05-28,1980,5,28,143.992599487305
1980-05-29,1980,5,29,157.68440246582
1980-05-30,1980,5,30,179.008499145508
1980-05-31,1980,5,31,126.146003723145
1980-06-01,1980,6,1,124.189399719238
1980-06-02,1980,6,2,118.602699279785
1980-06-03,1980,6,3,113.188400268555
1980-06-04,1980,6,4,99.5201034545898
1980-06-05,1980,6,5,145.239395141602
1980-06-06,1980,6,6,171.793197631836
1980-06-07,1980,6,7,177.109603881836
1980-06-08,1980,6,8,183.539596557617
1980-06-09,1980,6,9,183.79150390625
1980-06-10,1980,6,10,183.067001342773
1980-06-11,1980,6,11,181.890396118164
1980-06-12,1980,6,12,185.149993896484
1980-06-13,1980,6,13,186.707794189453
1980-06-14,1980,6,14,184.497894287109
1980-06-15,1980,6,15,195.148803710938
1980-06-16,1980,6,16,202.149002075195
1980-06-17,1980,6,17,222.344802856445
1980-06-18,1980,6,18,216.852203369141
1980-06-19,1980,6,19,215.670394897461
1980-06-20,1980,6,20,215.272903442383
1980-06-21,1980,6,21,215.695098876953
1980-06-22,1980,6,22,217.413803100586
1980-06-23,1980,6,23,217.437194824219
1980-06-24,1980,6,24,211.172805786133
1980-06-25,1980,6,25,215.405807495117
1980-06-26,1980,6,26,210.690505981445
1980-06-27,1980,6,27,219.216796875
1980-06-28,1980,6,28,225.0126953125
1980-06-29,1980,6,29,166.51350402832
1980-06-30,1980,6,30,155.606903076172
1980-07-01,1980,7,1,128.767303466797
1980-07-02,1980,7,2,154.010192871094
1980-07-03,1980,7,3,189.264297485352
1980-07-04,1980,7,4,197.535995483398
1980-07-05,1980,7,5,208.647705078125
1980-07-06,1980,7,6,212.450897216797
1980-07-07,1980,7,7,210.131805419922
1980-07-08,1980,7,8,207.714996337891
1980-07-09,1980,7,9,212.156799316406
1980-07-10,1980,7,10,211.278305053711
1980-07-11,1980,7,11,212.165298461914
1980-07-12,1980,7,12,211.084197998047
1980-07-13,1980,7,13,204.485397338867
1980-07-14,1980,7,14,194.405700683594
1980-07-15,1980,7,15,207.388305664062
1980-07-16,1980,7,16,207.207397460938
1980-07-17,1980,7,17,205.53239440918
1980-07-18,1980,7,18,203.214599609375
1980-07-19,1980,7,19,206.172698974609
1980-07-20,1980,7,20,205.088394165039
1980-07-21,1980,7,21,206.238494873047
1980-07-22,1980,7,22,194.836700439453
1980-07-23,1980,7,23,196.507202148438
1980-07-24,1980,7,24,193.861404418945
1980-07-25,1980,7,25,193.625106811523
1980-07-26,1980,7,26,192.547897338867
1980-07-27,1980,7,27,190.289993286133
1980-07-28,1980,7,28,172.891296386719
1980-07-29,1980,7,29,178.45539855957
1980-07-30,1980,7,30,181.253494262695
1980-07-31,1980,7,31,174.048004150391
1980-08-01,1980,8,1,173.398895263672
1980-08-02,1980,8,2,178.704895019531
1980-08-03,1980,8,3,184.900894165039
1980-08-04,1980,8,4,183.31379699707
1980-08-05,1980,8,5,180.943298339844
1980-08-06,1980,8,6,180.861892700195
1980-08-07,1980,8,7,180.296493530273
1980-08-08,1980,8,8,172.621994018555
1980-08-09,1980,8,9,166.555999755859
1980-08-10,1980,8,10,167.723999023438
1980-08-11,1980,8,11,161.280700683594
1980-08-12,1980,8,12,156.543502807617
1980-08-13,1980,8,13,156.971603393555
1980-08-14,1980,8,14,155.959701538086
1980-08-15,1980,8,15,152.662902832031
1980-08-16,1980,8,16,149.21240234375
1980-08-17,1980,8,17,150.204193115234
1980-08-18,1980,8,18,144.18049621582
1980-08-19,1980,8,19,141.893905639648
1980-08-20,1980,8,20,140.147796630859
1980-08-21,1980,8,21,149.968307495117
1980-08-22,1980,8,22,142.658493041992
1980-08-23,1980,8,23,134.473999023438
1980-08-24,1980,8,24,103.877197265625
1980-08-25,1980,8,25,106.984703063965
1980-08-26,1980,8,26,140.546295166016
1980-08-27,1980,8,27,138.634201049805
1980-08-28,1980,8,28,138.970306396484
1980-08-29,1980,8,29,136.190994262695
1980-08-30,1980,8,30,138.096099853516
1980-08-31,1980,8,31,135.678100585938
1980-09-01,1980,9,1,138.723907470703
1980-09-02,1980,9,2,135.134902954102
1980-09-03,1980,9,3,129.563293457031
1980-09-04,1980,9,4,130.045593261719
1980-09-05,1980,9,5,125.523498535156
1980-09-06,1980,9,6,122.291000366211
1980-09-07,1980,9,7,92.3156967163086
1980-09-08,1980,9,8,79.1588973999023
1980-09-09,1980,9,9,127.25
1980-09-10,1980,9,10,118.503196716309
1980-09-11,1980,9,11,113.125
1980-09-12,1980,9,12,114.203903198242
1980-09-13,1980,9,13,109.249198913574
1980-09-14,1980,9,14,112.270896911621
1980-09-15,1980,9,15,96.1364974975586
1980-09-16,1980,9,16,113.015701293945
1980-09-17,1980,9,17,107.68270111084
1980-09-18,1980,9,18,97.2729034423828
1980-09-19,1980,9,19,81.5147018432617
1980-09-20,1980,9,20,101.78630065918
1980-09-21,1980,9,21,104.967498779297
1980-09-22,1980,9,22,102.713996887207
1980-09-23,1980,9,23,98.7085037231445
1980-09-24,1980,9,24,95.3355026245117
1980-09-25,1980,9,25,95.4796981811523
1980-09-26,1980,9,26,89.9821014404297
1980-09-27,1980,9,27,87.2763977050781
1980-09-28,1980,9,28,88.6522979736328
1980-09-29,1980,9,29,88.2797012329102
1980-09-30,1980,9,30,78.8789978027344
1980-10-01,1980,10,1,79.421501159668
1980-10-02,1980,10,2,77.1393966674805
1980-10-03,1980,10,3,72.081901550293
1980-10-04,1980,10,4,70.2789993286133
1980-10-05,1980,10,5,65.7412033081055
1980-10-06,1980,10,6,70.7552032470703
1980-10-07,1980,10,7,67.6707000732422
1980-10-08,1980,10,8,65.1503982543945
1980-10-09,1980,10,9,64.4878997802734
1980-10-10,1980,10,10,64.1054000854492
1980-10-11,1980,10,11,52.5721015930176
1980-10-12,1980,10,12,55.6325988769531
1980-10-13,1980,10,13,45.2722015380859
1980-10-14,1980,10,14,39.4656982421875
1980-10-15,1980,10,15,15.3461999893188
1980-10-16,1980,10,16,9.01519966125488
1980-10-17,1980,10,17,12.9949998855591
1980-10-18,1980,10,18,66.3328018188477
1980-10-19,1980,10,19,62.3843002319336
1980-10-20,1980,10,20,58.4748992919922
1980-10-21,1980,10,21,54.8787994384766
