"Date","Year","Month","Day","Solar Radiation (W/m^2)"
1980-01-01,1980,1,1,17.3957004547119
1980-01-02,1980,1,2,8.17080020904541
1980-01-03,1980,1,3,8.18449974060059
1980-01-04,1980,1,4,8.65019989013672
1980-01-05,1980,1,5,10.1471004486084
1980-01-06,1980,1,6,14.2161998748779
1980-01-07,1980,1,7,11.3220996856689
1980-01-08,1980,1,8,15.1698999404907
1980-01-09,1980,1,9,10.0685997009277
1980-01-10,1980,1,10,7.03329992294312
1980-01-11,1980,1,11,12.3694000244141
1980-01-12,1980,1,12,9.42220020294189
1980-01-13,1980,1,13,8.77859973907471
1980-01-14,1980,1,14,12.0951995849609
1980-01-15,1980,1,15,12.9591999053955
1980-01-16,1980,1,16,11.4299001693726
1980-01-17,1980,1,17,15.7398996353149
1980-01-18,1980,1,18,9.66479969024658
1980-01-19,1980,1,19,21.8526000976562
1980-01-20,1980,1,20,26.5337009429932
1980-01-21,1980,1,21,28.6685009002686
1980-01-22,1980,1,22,21.6471004486084
1980-01-23,1980,1,23,23.890100479126
1980-01-24,1980,1,24,25.1672992706299
1980-01-25,1980,1,25,30.1867008209229
1980-01-26,1980,1,26,21.8638000488281
1980-01-27,1980,1,27,22.8708000183105
1980-01-28,1980,1,28,10.5500001907349
1980-01-29,1980,1,29,1.75520002841949
1980-01-30,1980,1,30,16.1371994018555
1980-01-31,1980,1,31,33.9641990661621
1980-02-01,1980,2,1,35.6701011657715
1980-02-02,1980,2,2,36.749698638916
1980-02-03,1980,2,3,39.9482002258301
1980-02-04,1980,2,4,40.7755012512207
1980-02-05,1980,2,5,40.0637016296387
1980-02-06,1980,2,6,43.4930000305176
1980-02-07,1980,2,7,41.138599395752
1980-02-08,1980,2,8,36.3476982116699
1980-02-09,1980,2,9,46.0759010314941
1980-02-10,1980,2,10,50.1941986083984
1980-02-11,1980,2,11,50.6772003173828
1980-02-12,1980,2,12,55.2980003356934
1980-02-13,1980,2,13,42.6170997619629
1980-02-14,1980,2,14,43.0732002258301
1980-02-15,1980,2,15,19.5226001739502
1980-02-16,1980,2,16,18.6919002532959
1980-02-17,1980,2,17,19.7285995483398
1980-02-18,1980,2,18,23.8512001037598
1980-02-19,1980,2,19,27.4136009216309
1980-02-20,1980,2,20,29.6177005767822
1980-02-21,1980,2,21,27.7924003601074
1980-02-22,1980,2,22,28.7471008300781
1980-02-23,1980,2,23,33.9572982788086
1980-02-24,1980,2,24,72.0699005126953
1980-02-25,1980,2,25,71.7041015625
1980-02-26,1980,2,26,72.6362991333008
1980-02-27,1980,2,27,56.4575996398926
1980-02-28,1980,2,28,64.0795974731445
1980-02-29,1980,2,29,76.1464996337891
1980-03-01,1980,3,1,80.7279968261719
1980-03-02,1980,3,2,54.6707000732422
1980-03-03,1980,3,3,63.7532005310059
1980-03-04,1980,3,4,61.1097984313965
1980-03-05,1980,3,5,63.2695007324219
1980-03-06,1980,3,6,49.4294013977051
1980-03-07,1980,3,7,24.752799987793
1980-03-08,1980,3,8,58.560001373291
1980-03-09,1980,3,9,101.961700439453
1980-03-10,1980,3,10,100.049797058105
1980-03-11,1980,3,11,73.9982986450195
1980-03-12,1980,3,12,45.5626983642578
1980-03-13,1980,3,13,107.758102416992
1980-03-14,1980,3,14,82.6447982788086
1980-03-15,1980,3,15,74.8460006713867
1980-03-16,1980,3,16,109.13680267334
1980-03-17,1980,3,17,113.717399597168
1980-03-18,1980,3,18,84.1349029541016
1980-03-19,1980,3,19,109.829696655273
1980-03-20,1980,3,20,115.880897521973
1980-03-21,1980,3,21,115.477500915527
1980-03-22,1980,3,22,103.045402526855
1980-03-23,1980,3,23,119.91739654541
1980-03-24,1980,3,24,122.536003112793
1980-03-25,1980,3,25,80.8416976928711
1980-03-26,1980,3,26,76.7799987792969
1980-03-27,1980,3,27,131.345993041992
1980-03-28,1980,3,28,127.680801391602
1980-03-29,1980,3,29,134.142395019531
1980-03-30,1980,3,30,131.660507202148
1980-03-31,1980,3,31,133.598403930664
1980-04-01,1980,4,1,133.450103759766
1980-04-02,1980,4,2,140.193298339844
1980-04-03,1980,4,3,131.746505737305
1980-04-04,1980,4,4,107.279998779297
1980-04-05,1980,4,5,105.644203186035
1980-04-06,1980,4,6,73.9266967773438
1980-04-07,1980,4,7,138.045104980469
1980-04-08,1980,4,8,144.66960144043
1980-04-09,1980,4,9,148.615005493164
1980-04-10,1980,4,10,150.831893920898
1980-04-11,1980,4,11,151.505599975586
1980-04-12,1980,4,12,155.01220703125
1980-04-13,1980,4,13,154.083602905273
1980-04-14,1980,4,14,157.980606079102
1980-04-15,1980,4,15,156.010192871094
1980-04-16,1980,4,16,158.874206542969
1980-04-17,1980,4,17,157.888000488281
1980-04-18,1980,4,18,159.657592773438
1980-04-19,1980,4,19,161.306304931641
1980-04-20,1980,4,20,124.03929901123
1980-04-21,1980,4,21,130.312393188477
1980-04-22,1980,4,22,92.0243988037109
1980-04-23,1980,4,23,77.2391967773438
1980-04-24,1980,4,24,80.1564025878906
1980-04-25,1980,4,25,140.061401367188
1980-04-26,1980,4,26,170.867294311523
1980-04-27,1980,4,27,126.116500854492
1980-04-28,1980,4,28,127.922798156738
1980-04-29,1980,4,29,122.868202209473
1980-04-30,1980,4,30,103.798896789551
1980-05-01,1980,5,1,174.568893432617
1980-05-02,1980,5,2,173.63639831543
1980-05-03,1980,5,3,177.780197143555
1980-05-04,1980,5,4,180.413192749023
1980-05-05,1980,5,5,137.630294799805
1980-05-06,1980,5,6,174.577896118164
1980-05-07,1980,5,7,182.327697753906
1980-05-08,1980,5,8,133.274307250977
1980-05-09,1980,5,9,142.606292724609
1980-05-10,1980,5,10,89.0775985717773
1980-05-11,1980,5,11,114.682899475098
1980-05-12,1980,5,12,91.1619033813477
1980-05-13,1980,5,13,118.51830291748
1980-05-14,1980,5,14,116.675598144531
1980-05-15,1980,5,15,131.504302978516
1980-05-16,1980,5,16,186.131103515625
1980-05-17,1980,5,17,190.695098876953
1980-05-18,1980,5,18,191.727493286133
1980-05-19,1980,5,19,195.877395629883
1980-05-20,1980,5,20,192.552993774414
1980-05-21,1980,5,21,189.185806274414
1980-05-22,1980,5,22,183.283706665039
1980-05-23,1980,5,23,190.10400390625
1980-05-24,1980,5,24,128.440002441406
1980-05-25,1980,5,25,124.827499389648
1980-05-26,1980,5,26,148.368896484375
1980-05-27,1980,5,27,176.9208984375
1980-05-28,1980,5,28,177.070007324219
1980-05-29,1980,5,29,182.726104736328
1980-05-30,1980,5,30,150.284805297852
1980-05-31,1980,5,31,146.489196777344
1980-06-01,1980,6,1,147.817901611328
1980-06-02,1980,6,2,139.897994995117
1980-06-03,1980,6,3,135.301300048828
1980-06-04,1980,6,4,126.179496765137
1980-06-05,1980,6,5,160.822799682617
1980-06-06,1980,6,6,194.837097167969
1980-06-07,1980,6,7,196.347595214844
1980-06-08,1980,6,8,199.303100585938
1980-06-09,1980,6,9,195.476303100586
1980-06-10,1980,6,10,193.986801147461
1980-06-11,1980,6,11,194.335693359375
