"Date","Year","Month","Day","Solar Radiation (W/m^2)"
"9/11/1980",1980,9,11,76.94560242
"9/12/1980",1980,9,12,76.43560028
"9/13/1980",1980,9,13,78.7684021
"9/14/1980",1980,9,14,76.91139984
"9/15/1980",1980,9,15,73.53340149
"9/16/1980",1980,9,16,76.89029694
"9/17/1980",1980,9,17,65.33360291
"9/18/1980",1980,9,18,52.82830048
"9/19/1980",1980,9,19,65.98110199
"9/20/1980",1980,9,20,70.57479858
"9/21/1980",1980,9,21,67.6780014
"9/22/1980",1980,9,22,68.55660248
"9/23/1980",1980,9,23,66.1006012
"9/24/1980",1980,9,24,61.9076004
"9/25/1980",1980,9,25,58.48199844
"9/26/1980",1980,9,26,53.07490158
"9/27/1980",1980,9,27,54.08869934
"9/28/1980",1980,9,28,56.74290085
"9/29/1980",1980,9,29,53.11489868
"9/30/1980",1980,9,30,50.14849854
"10/1/1980",1980,10,1,60.19660187
"10/2/1980",1980,10,2,58.58840179
"10/3/1980",1980,10,3,54.67639923
"10/4/1980",1980,10,4,52.36709976
"10/5/1980",1980,10,5,51.30260086
"10/6/1980",1980,10,6,51.35699844
"10/7/1980",1980,10,7,49.99969864
"10/8/1980",1980,10,8,49.38420105
"10/9/1980",1980,10,9,45.9919014
"10/10/1980",1980,10,10,48.9776001
"10/11/1980",1980,10,11,38.33750153
"10/12/1980",1980,10,12,37.59840012
"10/13/1980",1980,10,13,51.39580154
"10/14/1980",1980,10,14,41.14049911
"10/15/1980",1980,10,15,40.52180099
"10/16/1980",1980,10,16,49.50999832
"10/17/1980",1980,10,17,49.02769852
"10/18/1980",1980,10,18,45.39870071
"10/19/1980",1980,10,19,43.47750092
"10/20/1980",1980,10,20,40.41159821
"10/21/1980",1980,10,21,38.3445015
"10/22/1980",1980,10,22,36.47980118
"10/23/1980",1980,10,23,35.6609993
"10/24/1980",1980,10,24,26.52860069
"10/25/1980",1980,10,25,28.24099922
"10/26/1980",1980,10,26,34.67639923
"10/27/1980",1980,10,27,35.74110031
"10/28/1980",1980,10,28,31.57659912
"10/29/1980",1980,10,29,29.6432991
"10/30/1980",1980,10,30,27.80940056
"10/31/1980",1980,10,31,26.22830009
"11/1/1980",1980,11,1,23.78949928
"11/2/1980",1980,11,2,24.20350075
"11/3/1980",1980,11,3,22.53339958
"11/4/1980",1980,11,4,21.61930084
"11/5/1980",1980,11,5,16.56209946
"11/6/1980",1980,11,6,18.97489929
"11/7/1980",1980,11,7,19.19009972
"11/8/1980",1980,11,8,16.72030067
"11/9/1980",1980,11,9,20.18059921
"11/10/1980",1980,11,10,16.13389969
"11/11/1980",1980,11,11,20.42379951
"11/12/1980",1980,11,12,27.71069908
"11/13/1980",1980,11,13,21.36619949
"11/14/1980",1980,11,14,16.58189964
"11/15/1980",1980,11,15,11.16409969
"11/16/1980",1980,11,16,10.58679962
"11/17/1980",1980,11,17,9.918999672
"11/18/1980",1980,11,18,7.967199802
"11/19/1980",1980,11,19,7.562600136
"11/20/1980",1980,11,20,7.405799866
"11/21/1980",1980,11,21,7.567200184
"11/22/1980",1980,11,22,8.065699577
"11/23/1980",1980,11,23,4.689799786
"11/24/1980",1980,11,24,11.48309994
"11/25/1980",1980,11,25,6.571800232
"11/26/1980",1980,11,26,3.561000109
"11/27/1980",1980,11,27,1.953600049
"11/28/1980",1980,11,28,2.911000013
"11/29/1980",1980,11,29,6.888899803
"11/30/1980",1980,11,30,10.8828001
"12/1/1980",1980,12,1,19.80929947
"12/2/1980",1980,12,2,7.061800003
"12/3/1980",1980,12,3,4.333399773
"12/4/1980",1980,12,4,8.033900261
"12/5/1980",1980,12,5,-7.270999908
"12/6/1980",1980,12,6,13.2961998
"12/7/1980",1980,12,7,6.688799858
"12/8/1980",1980,12,8,5.65749979
"12/9/1980",1980,12,9,5.072599888
"12/10/1980",1980,12,10,4.884399891
"12/11/1980",1980,12,11,3.785099983
"12/12/1980",1980,12,12,3.841500044
"12/13/1980",1980,12,13,5.998400211
"12/14/1980",1980,12,14,5.730500221
"12/15/1980",1980,12,15,3.309000015
"12/16/1980",1980,12,16,1.111999989
"12/17/1980",1980,12,17,1.050799966
"12/18/1980",1980,12,18,5.466599941
"12/19/1980",1980,12,19,4.193799973
"12/20/1980",1980,12,20,5.541399956
"12/21/1980",1980,12,21,10.25819969
"12/22/1980",1980,12,22,13.45600033
"12/23/1980",1980,12,23,6.084599972
"12/24/1980",1980,12,24,4.513899803
"12/25/1980",1980,12,25,2.685600042
"12/26/1980",1980,12,26,5.112999916
"12/27/1980",1980,12,27,3.899499893
"12/28/1980",1980,12,28,6.545400143
"12/29/1980",1980,12,29,5.256899834
"12/30/1980",1980,12,30,3.178600073
"12/31/1980",1980,12,31,3.734699965
"1/1/1981",1981,1,1,6.745600224
"1/2/1981",1981,1,2,6.589300156
"1/3/1981",1981,1,3,8.836700439
"1/4/1981",1981,1,4,13.35050011
"1/5/1981",1981,1,5,9.298600197
"1/6/1981",1981,1,6,8.253700256
"1/7/1981",1981,1,7,7.715499878
"1/8/1981",1981,1,8,12.10649967
"1/9/1981",1981,1,9,5.959400177
"1/10/1981",1981,1,10,7.087600231
"1/11/1981",1981,1,11,12.18420029
"1/12/1981",1981,1,12,12.40159988
"1/13/1981",1981,1,13,11.4059
"1/14/1981",1981,1,14,11.95030022
"1/15/1981",1981,1,15,14.1342001
"1/16/1981",1981,1,16,18.55699921
"1/17/1981",1981,1,17,14.76080036
"1/18/1981",1981,1,18,12.64210033
"1/19/1981",1981,1,19,15.19279957
"1/20/1981",1981,1,20,17.28820038
"1/21/1981",1981,1,21,15.22060013
"1/22/1981",1981,1,22,17.47909927
"1/23/1981",1981,1,23,16.96489906
"1/24/1981",1981,1,24,20.59350014
"1/25/1981",1981,1,25,15.26480007
"1/26/1981",1981,1,26,19.79059982
"1/27/1981",1981,1,27,21.63240051
"1/28/1981",1981,1,28,23.54520035
"1/29/1981",1981,1,29,18.28549957
"1/30/1981",1981,1,30,20.64800072
"1/31/1981",1981,1,31,29.12689972
"2/1/1981",1981,2,1,37.38949966
"2/2/1981",1981,2,2,36.92200089
"2/3/1981",1981,2,3,39.19520187
"2/4/1981",1981,2,4,41.6697998
"2/5/1981",1981,2,5,42.2507019
"2/6/1981",1981,2,6,41.06309891
"2/7/1981",1981,2,7,22.3071003
"2/8/1981",1981,2,8,27.78140068
"2/9/1981",1981,2,9,38.9530983
"2/10/1981",1981,2,10,41.22779846
"2/11/1981",1981,2,11,43.14989853
"2/12/1981",1981,2,12,42.83000183
"2/13/1981",1981,2,13,36.78749847
"2/14/1981",1981,2,14,36.94469833
"2/15/1981",1981,2,15,44.12189865
"2/16/1981",1981,2,16,48.47840118
"2/17/1981",1981,2,17,49.20650101
"2/18/1981",1981,2,18,64.33509827
"2/19/1981",1981,2,19,59.80619812
"2/20/1981",1981,2,20,42.20629883
"2/21/1981",1981,2,21,51.73920059
"2/22/1981",1981,2,22,55.67079926
"2/23/1981",1981,2,23,55.82730103
"2/24/1981",1981,2,24,36.95009995
"2/25/1981",1981,2,25,43.01390076
"2/26/1981",1981,2,26,19.74080086
"2/27/1981",1981,2,27,51.32519913
"2/28/1981",1981,2,28,54.92539978
"3/1/1981",1981,3,1,52.1651001
"3/2/1981",1981,3,2,49.12789917
"3/3/1981",1981,3,3,58.44409943
"3/4/1981",1981,3,4,53.73199844
"3/5/1981",1981,3,5,63.51300049
"3/6/1981",1981,3,6,82.31400299
"3/7/1981",1981,3,7,79.561203
"3/8/1981",1981,3,8,89.09420013
"3/9/1981",1981,3,9,92.51159668
"3/10/1981",1981,3,10,68.60600281
"3/11/1981",1981,3,11,94.5789032
"3/12/1981",1981,3,12,64.18360138
"3/13/1981",1981,3,13,61.60150146
"3/14/1981",1981,3,14,64.21640015
"3/15/1981",1981,3,15,64.74739838
"3/16/1981",1981,3,16,79.70890045
"3/17/1981",1981,3,17,78.45909882
"3/18/1981",1981,3,18,71.05780029
"3/19/1981",1981,3,19,65.53540039
"3/20/1981",1981,3,20,73.30709839
"3/21/1981",1981,3,21,74.89369965
"3/22/1981",1981,3,22,83.40499878
"3/23/1981",1981,3,23,93.23120117
"3/24/1981",1981,3,24,89.94519806
"3/25/1981",1981,3,25,70.84329987
"3/26/1981",1981,3,26,82.97720337
"3/27/1981",1981,3,27,93.45819855
"3/28/1981",1981,3,28,94.5059967
"3/29/1981",1981,3,29,90.46980286
"3/30/1981",1981,3,30,122.7509995
"3/31/1981",1981,3,31,128.1880951
"4/1/1981",1981,4,1,72.25189972
"4/2/1981",1981,4,2,92.15599823
"4/3/1981",1981,4,3,99.3234024
"4/4/1981",1981,4,4,139.2716064
"4/5/1981",1981,4,5,134.7978973
"4/6/1981",1981,4,6,127.3151016
"4/7/1981",1981,4,7,136.3258972
"4/8/1981",1981,4,8,139.5713043
"4/9/1981",1981,4,9,142.2086029
"4/10/1981",1981,4,10,140.1147003
"4/11/1981",1981,4,11,146.5095978
"4/12/1981",1981,4,12,145.4304962
"4/13/1981",1981,4,13,152.2559967
"4/14/1981",1981,4,14,151.6569061
"4/15/1981",1981,4,15,147.753006
"4/16/1981",1981,4,16,150.2837982
"4/17/1981",1981,4,17,112.0809021
"4/18/1981",1981,4,18,83.78240204
"4/19/1981",1981,4,19,57.76409912
"4/20/1981",1981,4,20,114.9201965
"4/21/1981",1981,4,21,155.6667023
"4/22/1981",1981,4,22,156.9210052
"4/23/1981",1981,4,23,159.6452026
"4/24/1981",1981,4,24,135.938797
"4/25/1981",1981,4,25,106.438797
"4/26/1981",1981,4,26,124.0575027
"4/27/1981",1981,4,27,124.0868988
"4/28/1981",1981,4,28,170.9156036
"4/29/1981",1981,4,29,162.2174072
"4/30/1981",1981,4,30,155.9676971
"5/1/1981",1981,5,1,142.9051971
"5/2/1981",1981,5,2,148.8993988
"5/3/1981",1981,5,3,156.5861969
"5/4/1981",1981,5,4,156.5296021
"5/5/1981",1981,5,5,158.1537933
"5/6/1981",1981,5,6,158.5413971
"5/7/1981",1981,5,7,162.9008942
"5/8/1981",1981,5,8,162.8442993
"5/9/1981",1981,5,9,155.7798004
"5/10/1981",1981,5,10,160.6298065
"5/11/1981",1981,5,11,159.1298981
"5/12/1981",1981,5,12,161.4694977
"5/13/1981",1981,5,13,158.5299072
"5/14/1981",1981,5,14,150.9561005
"5/15/1981",1981,5,15,153.8751068
"5/16/1981",1981,5,16,161.1504059
"5/17/1981",1981,5,17,124.0999985
"5/18/1981",1981,5,18,105.6864014
"5/19/1981",1981,5,19,119.2125015
"5/20/1981",1981,5,20,167.7879028
"5/21/1981",1981,5,21,169.8751068
"5/22/1981",1981,5,22,169.0046997
"5/23/1981",1981,5,23,163.2651062
"5/24/1981",1981,5,24,118.6351013
"5/25/1981",1981,5,25,118.1678009
"5/26/1981",1981,5,26,126.5774994
"5/27/1981",1981,5,27,127.1810989
"5/28/1981",1981,5,28,163.4888
"5/29/1981",1981,5,29,166.5735016
"5/30/1981",1981,5,30,169.8274994
"5/31/1981",1981,5,31,161.0901031
"6/1/1981",1981,6,1,167.5673065
"6/2/1981",1981,6,2,176.5688934
"6/3/1981",1981,6,3,177.9194946
"6/4/1981",1981,6,4,166.3394012
"6/5/1981",1981,6,5,164.9967041
"6/6/1981",1981,6,6,170.4488068
"6/7/1981",1981,6,7,168.379303
"6/8/1981",1981,6,8,169.9714966
"6/9/1981",1981,6,9,174.4853058
"6/10/1981",1981,6,10,171.1820068
"6/11/1981",1981,6,11,171.850296
"6/12/1981",1981,6,12,173.5081024
"6/13/1981",1981,6,13,172.9261932
"6/14/1981",1981,6,14,178.6947021
"6/15/1981",1981,6,15,170.9588013
"6/16/1981",1981,6,16,168.8408051
"6/17/1981",1981,6,17,161.2142029
"6/18/1981",1981,6,18,159.6855927
"6/19/1981",1981,6,19,166.5807037
"6/20/1981",1981,6,20,148.3300018
"6/21/1981",1981,6,21,145.9058075
"6/22/1981",1981,6,22,153.4721069
"6/23/1981",1981,6,23,147.9983063
"6/24/1981",1981,6,24,147.8137054
"6/25/1981",1981,6,25,142.1401978
"6/26/1981",1981,6,26,135.4658051
"6/27/1981",1981,6,27,136.7348938
"6/28/1981",1981,6,28,136.3760986
"6/29/1981",1981,6,29,133.9817963
"6/30/1981",1981,6,30,141.3787994
"7/1/1981",1981,7,1,142.4582062
"7/2/1981",1981,7,2,141.2557983
"7/3/1981",1981,7,3,143.1065979
"7/4/1981",1981,7,4,104.9177017
"7/5/1981",1981,7,5,102.3439026
"7/6/1981",1981,7,6,140.8139954
"7/7/1981",1981,7,7,143.9512939
"7/8/1981",1981,7,8,145.7828979
"7/9/1981",1981,7,9,140.5196991
"7/10/1981",1981,7,10,142.6248016
"7/11/1981",1981,7,11,145.0635986
"7/12/1981",1981,7,12,147.7303009
"7/13/1981",1981,7,13,141.6235046
"7/14/1981",1981,7,14,136.0543976
"7/15/1981",1981,7,15,132.946701
"7/16/1981",1981,7,16,136.1331024
"7/17/1981",1981,7,17,128.7046051
"7/18/1981",1981,7,18,137.3511963
"7/19/1981",1981,7,19,133.0095978
"7/20/1981",1981,7,20,131.5713043
"7/21/1981",1981,7,21,130.1862946
"7/22/1981",1981,7,22,130.5296021
"7/23/1981",1981,7,23,131.5117035
"7/24/1981",1981,7,24,128.756897
"7/25/1981",1981,7,25,126.399498
"7/26/1981",1981,7,26,123.8688965
"7/27/1981",1981,7,27,123.615097
"7/28/1981",1981,7,28,125.2466965
"7/29/1981",1981,7,29,126.2932968
"7/30/1981",1981,7,30,129.2039032
"7/31/1981",1981,7,31,127.5108032
"8/1/1981",1981,8,1,129.427002
"8/2/1981",1981,8,2,127.120903
"8/3/1981",1981,8,3,125.5338974
"8/4/1981",1981,8,4,125.1731033
"8/5/1981",1981,8,5,120.4410019
"8/6/1981",1981,8,6,114.1009979
"8/7/1981",1981,8,7,107.7216034
"8/8/1981",1981,8,8,105.4798965
"8/9/1981",1981,8,9,106.7937012
"8/10/1981",1981,8,10,111.1781006
"8/11/1981",1981,8,11,104.615097
"8/12/1981",1981,8,12,113.4453964
"8/13/1981",1981,8,13,108.1339035
"8/14/1981",1981,8,14,107.4673996
"8/15/1981",1981,8,15,108.3658981
"8/16/1981",1981,8,16,103.273201
"8/17/1981",1981,8,17,102.5180969
"8/18/1981",1981,8,18,103.4220963
"8/19/1981",1981,8,19,107.0084
"8/20/1981",1981,8,20,107.5081024
"8/21/1981",1981,8,21,106.8606033
"8/22/1981",1981,8,22,102.8264999
"8/23/1981",1981,8,23,101.2667007
"8/24/1981",1981,8,24,101.7884979
"8/25/1981",1981,8,25,98.75209808
"8/26/1981",1981,8,26,96.9885025
"8/27/1981",1981,8,27,93.11060333
"8/28/1981",1981,8,28,89.97589874
"8/29/1981",1981,8,29,89.72429657
"8/30/1981",1981,8,30,94.58830261
"8/31/1981",1981,8,31,87.50009918
"9/1/1981",1981,9,1,89.32309723
"9/2/1981",1981,9,2,86.61239624
"9/3/1981",1981,9,3,85.96360016
"9/4/1981",1981,9,4,85.04139709
"9/5/1981",1981,9,5,84.03179932
"9/6/1981",1981,9,6,78.54859924
"9/7/1981",1981,9,7,80.90859985
"9/8/1981",1981,9,8,77.4611969
"9/9/1981",1981,9,9,79.15260315
"9/10/1981",1981,9,10,75.5530014
"9/11/1981",1981,9,11,69.45189667
"9/12/1981",1981,9,12,67.35810089
"9/13/1981",1981,9,13,72.4611969
"9/14/1981",1981,9,14,70.30570221
"9/15/1981",1981,9,15,70.12120056
"9/16/1981",1981,9,16,66.70529938
"9/17/1981",1981,9,17,66.22979736
"9/18/1981",1981,9,18,66.38960266
"9/19/1981",1981,9,19,66.0821991
"9/20/1981",1981,9,20,66.04789734
"9/21/1981",1981,9,21,65.91159821
"9/22/1981",1981,9,22,65.89720154
"9/23/1981",1981,9,23,66.20310211
"9/24/1981",1981,9,24,52.33520126
"9/25/1981",1981,9,25,58.03850174
"9/26/1981",1981,9,26,68.88469696
"9/27/1981",1981,9,27,54.54880142
"9/28/1981",1981,9,28,54.33190155
"9/29/1981",1981,9,29,58.13010025
"9/30/1981",1981,9,30,56.82860184
"10/1/1981",1981,10,1,54.73429871
"10/2/1981",1981,10,2,55.20289993
"10/3/1981",1981,10,3,57.38470078
"10/4/1981",1981,10,4,56.25429916
"10/5/1981",1981,10,5,51.6678009
"10/6/1981",1981,10,6,52.2983017
"10/7/1981",1981,10,7,48.89229965
"10/8/1981",1981,10,8,53.41139984
"10/9/1981",1981,10,9,58.04949951
"10/10/1981",1981,10,10,40.14670181
"10/11/1981",1981,10,11,54.47480011
"10/12/1981",1981,10,12,52.44910049
"10/13/1981",1981,10,13,48.65319824
"10/14/1981",1981,10,14,61.2071991
"10/15/1981",1981,10,15,59.58179855
"10/16/1981",1981,10,16,56.40579987
"10/17/1981",1981,10,17,54.30130005
"10/18/1981",1981,10,18,52.30020142
"10/19/1981",1981,10,19,48.14830017
"10/20/1981",1981,10,20,45.33869934
"10/21/1981",1981,10,21,45.40319824
"10/22/1981",1981,10,22,45.02980042
"10/23/1981",1981,10,23,42.08089828
"10/24/1981",1981,10,24,39.67219925
"10/25/1981",1981,10,25,41.23649979
"10/26/1981",1981,10,26,38.14680099
