"Date","Year","Month","Day","Solar Radiation (W/m^2)"
1980-03-23,1980,3,23,122.903900146484
1980-03-24,1980,3,24,125.939598083496
1980-03-25,1980,3,25,61.0260009765625
1980-03-26,1980,3,26,59.1678009033203
1980-03-27,1980,3,27,133.088592529297
1980-03-28,1980,3,28,130.091796875
1980-03-29,1980,3,29,136.47639465332
1980-03-30,1980,3,30,135.167999267578
1980-03-31,1980,3,31,135.733993530273
1980-04-01,1980,4,1,136.45100402832
1980-04-02,1980,4,2,142.277297973633
1980-04-03,1980,4,3,133.72590637207
1980-04-04,1980,4,4,109.089996337891
1980-04-05,1980,4,5,82.1381988525391
1980-04-06,1980,4,6,76.3731994628906
1980-04-07,1980,4,7,138.823104858398
1980-04-08,1980,4,8,146.778305053711
1980-04-09,1980,4,9,151.222198486328
1980-04-10,1980,4,10,153.547698974609
1980-04-11,1980,4,11,154.715606689453
1980-04-12,1980,4,12,158.014999389648
1980-04-13,1980,4,13,156.969100952148
1980-04-14,1980,4,14,160.573699951172
1980-04-15,1980,4,15,158.528503417969
1980-04-16,1980,4,16,160.821395874023
1980-04-17,1980,4,17,159.768905639648
1980-04-18,1980,4,18,161.468200683594
1980-04-19,1980,4,19,163.409698486328
1980-04-20,1980,4,20,125.99340057373
1980-04-21,1980,4,21,100.197196960449
1980-04-22,1980,4,22,86.6839981079102
1980-04-23,1980,4,23,74.6741027832031
1980-04-24,1980,4,24,75.7822036743164
1980-04-25,1980,4,25,142.801300048828
1980-04-26,1980,4,26,173.120193481445
1980-04-27,1980,4,27,127.388999938965
1980-04-28,1980,4,28,132.300094604492
1980-04-29,1980,4,29,124.893798828125
1980-04-30,1980,4,30,103.12329864502
1980-05-01,1980,5,1,176.714492797852
1980-05-02,1980,5,2,175.857696533203
1980-05-03,1980,5,3,179.520095825195
1980-05-04,1980,5,4,137.196594238281
1980-05-05,1980,5,5,139.505599975586
1980-05-06,1980,5,6,180.263198852539
1980-05-07,1980,5,7,185.600799560547
1980-05-08,1980,5,8,136.545593261719
1980-05-09,1980,5,9,144.750701904297
1980-05-10,1980,5,10,40.2448997497559
1980-05-11,1980,5,11,86.2042007446289
1980-05-12,1980,5,12,93.7291030883789
1980-05-13,1980,5,13,118.442398071289
1980-05-14,1980,5,14,118.1416015625
1980-05-15,1980,5,15,133.29069519043
1980-05-16,1980,5,16,190.520492553711
1980-05-17,1980,5,17,193.870193481445
1980-05-18,1980,5,18,194.612396240234
1980-05-19,1980,5,19,198.648696899414
1980-05-20,1980,5,20,197.318603515625
1980-05-21,1980,5,21,194.810195922852
1980-05-22,1980,5,22,188.521194458008
1980-05-23,1980,5,23,147.121597290039
1980-05-24,1980,5,24,121.359901428223
1980-05-25,1980,5,25,116.692100524902
1980-05-26,1980,5,26,139.951507568359
1980-05-27,1980,5,27,177.576904296875
1980-05-28,1980,5,28,180.98649597168
1980-05-29,1980,5,29,186.401306152344
1980-05-30,1980,5,30,153.057495117188
1980-05-31,1980,5,31,148.811706542969
1980-06-01,1980,6,1,151.708801269531
1980-06-02,1980,6,2,141.877700805664
1980-06-03,1980,6,3,138.771392822266
1980-06-04,1980,6,4,127.88289642334
1980-06-05,1980,6,5,161.632202148438
1980-06-06,1980,6,6,200.554397583008
1980-06-07,1980,6,7,203.688995361328
1980-06-08,1980,6,8,207.429901123047
1980-06-09,1980,6,9,205.139297485352
1980-06-10,1980,6,10,204.843704223633
1980-06-11,1980,6,11,204.389801025391
1980-06-12,1980,6,12,199.839996337891
1980-06-13,1980,6,13,198.6083984375
1980-06-14,1980,6,14,194.307693481445
1980-06-15,1980,6,15,201.292297363281
1980-06-16,1980,6,16,206.203399658203
1980-06-17,1980,6,17,203.458801269531
1980-06-18,1980,6,18,200.14909362793
1980-06-19,1980,6,19,200.248397827148
1980-06-20,1980,6,20,199.078094482422
1980-06-21,1980,6,21,200.940994262695
1980-06-22,1980,6,22,200.538192749023
1980-06-23,1980,6,23,202.885803222656
1980-06-24,1980,6,24,197.813507080078
1980-06-25,1980,6,25,198.113998413086
1980-06-26,1980,6,26,196.55859375
1980-06-27,1980,6,27,203.342300415039
1980-06-28,1980,6,28,205.389892578125
1980-06-29,1980,6,29,149.111694335938
1980-06-30,1980,6,30,142.724502563477
1980-07-01,1980,7,1,106.947700500488
1980-07-02,1980,7,2,139.335296630859
1980-07-03,1980,7,3,175.619995117188
1980-07-04,1980,7,4,187.200897216797
1980-07-05,1980,7,5,195.438293457031
1980-07-06,1980,7,6,193.752105712891
1980-07-07,1980,7,7,192.522506713867
1980-07-08,1980,7,8,189.146606445312
1980-07-09,1980,7,9,192.060592651367
1980-07-10,1980,7,10,193.626800537109
1980-07-11,1980,7,11,193.50309753418
1980-07-12,1980,7,12,191.011306762695
1980-07-13,1980,7,13,188.622192382812
1980-07-14,1980,7,14,182.404296875
1980-07-15,1980,7,15,189.512405395508
1980-07-16,1980,7,16,187.188293457031
1980-07-17,1980,7,17,182.008407592773
1980-07-18,1980,7,18,184.072006225586
1980-07-19,1980,7,19,185.266998291016
1980-07-20,1980,7,20,183.147796630859
1980-07-21,1980,7,21,182.267593383789
1980-07-22,1980,7,22,173.710296630859
1980-07-23,1980,7,23,174.328796386719
1980-07-24,1980,7,24,171.973907470703
1980-07-25,1980,7,25,170.383605957031
1980-07-26,1980,7,26,169.874496459961
1980-07-27,1980,7,27,168.140502929688
1980-07-28,1980,7,28,159.091400146484
1980-07-29,1980,7,29,158.188400268555
1980-07-30,1980,7,30,160.863403320312
1980-07-31,1980,7,31,157.869995117188
1980-08-01,1980,8,1,156.938400268555
1980-08-02,1980,8,2,160.66650390625
1980-08-03,1980,8,3,162.521102905273
1980-08-04,1980,8,4,160.981506347656
1980-08-05,1980,8,5,162.652404785156
1980-08-06,1980,8,6,163.388000488281
1980-08-07,1980,8,7,157.319305419922
1980-08-08,1980,8,8,152.536407470703
1980-08-09,1980,8,9,141.68440246582
1980-08-10,1980,8,10,139.260604858398
1980-08-11,1980,8,11,132.489501953125
1980-08-12,1980,8,12,130.080505371094
1980-08-13,1980,8,13,133.57829284668
1980-08-14,1980,8,14,133.170394897461
1980-08-15,1980,8,15,132.101699829102
1980-08-16,1980,8,16,131.761795043945
1980-08-17,1980,8,17,128.015594482422
1980-08-18,1980,8,18,125.883796691895
1980-08-19,1980,8,19,123.931297302246
1980-08-20,1980,8,20,120.11060333252
1980-08-21,1980,8,21,125.236099243164
1980-08-22,1980,8,22,122.594902038574
1980-08-23,1980,8,23,119.92259979248
1980-08-24,1980,8,24,92.7149963378906
1980-08-25,1980,8,25,123.018402099609
1980-08-26,1980,8,26,121.274299621582
1980-08-27,1980,8,27,119.890296936035
1980-08-28,1980,8,28,120.05069732666
1980-08-29,1980,8,29,118.817901611328
1980-08-30,1980,8,30,119.691101074219
1980-08-31,1980,8,31,116.197799682617
1980-09-01,1980,9,1,121.13459777832
1980-09-02,1980,9,2,117.166603088379
1980-09-03,1980,9,3,108.044898986816
1980-09-04,1980,9,4,106.734001159668
1980-09-05,1980,9,5,105.093299865723
1980-09-06,1980,9,6,101.995796203613
1980-09-07,1980,9,7,75.1953964233398
1980-09-08,1980,9,8,67.015998840332
1980-09-09,1980,9,9,104.551498413086
1980-09-10,1980,9,10,93.6202011108398
1980-09-11,1980,9,11,96.7600021362305
1980-09-12,1980,9,12,96.6834030151367
1980-09-13,1980,9,13,94.0216979980469
1980-09-14,1980,9,14,96.1689987182617
1980-09-15,1980,9,15,83.6783981323242
1980-09-16,1980,9,16,97.4962997436523
1980-09-17,1980,9,17,88.2046966552734
1980-09-18,1980,9,18,78.3289031982422
1980-09-19,1980,9,19,75.0351028442383
1980-09-20,1980,9,20,86.5252990722656
1980-09-21,1980,9,21,88.2669982910156
1980-09-22,1980,9,22,87.5002975463867
1980-09-23,1980,9,23,83.2181015014648
1980-09-24,1980,9,24,77.9952011108398
1980-09-25,1980,9,25,76.7727966308594
1980-09-26,1980,9,26,73.0066986083984
1980-09-27,1980,9,27,69.3076019287109
1980-09-28,1980,9,28,71.9756011962891
1980-09-29,1980,9,29,71.8376007080078
1980-09-30,1980,9,30,65.3982009887695
1980-10-01,1980,10,1,63.9644012451172
1980-10-02,1980,10,2,60.75
1980-10-03,1980,10,3,56.7664985656738
1980-10-04,1980,10,4,56.035701751709
1980-10-05,1980,10,5,51.4278984069824
1980-10-06,1980,10,6,59.0345001220703
1980-10-07,1980,10,7,53.7723999023438
1980-10-08,1980,10,8,52.1389999389648
1980-10-09,1980,10,9,50.7226982116699
1980-10-10,1980,10,10,51.5471992492676
1980-10-11,1980,10,11,40.8110008239746
1980-10-12,1980,10,12,42.7579002380371
1980-10-13,1980,10,13,58.451099395752
1980-10-14,1980,10,14,43.6245002746582
1980-10-15,1980,10,15,33.8791007995605
1980-10-16,1980,10,16,30.202299118042
1980-10-17,1980,10,17,38.3679008483887
1980-10-18,1980,10,18,52.8241004943848
1980-10-19,1980,10,19,49.3382987976074
1980-10-20,1980,10,20,45.4962997436523
1980-10-21,1980,10,21,42.1652984619141
1980-10-22,1980,10,22,39.8148994445801
1980-10-23,1980,10,23,38.2122001647949
1980-10-24,1980,10,24,37.3308982849121
1980-10-25,1980,10,25,33.3684997558594
1980-10-26,1980,10,26,40.4709014892578
1980-10-27,1980,10,27,40.8497009277344
1980-10-28,1980,10,28,33.7391014099121
1980-10-29,1980,10,29,31.6737995147705
1980-10-30,1980,10,30,31.0561008453369
1980-10-31,1980,10,31,28.7618999481201
1980-11-01,1980,11,1,28.3784008026123
1980-11-02,1980,11,2,27.5324001312256
1980-11-03,1980,11,3,25.3743000030518
1980-11-04,1980,11,4,22.7628002166748
1980-11-05,1980,11,5,20.4710006713867
1980-11-06,1980,11,6,20.230899810791
1980-11-07,1980,11,7,19.9775009155273
1980-11-08,1980,11,8,18.3565998077393
1980-11-09,1980,11,9,20.7931995391846
1980-11-10,1980,11,10,25.2821998596191
1980-11-11,1980,11,11,29.1786003112793
1980-11-12,1980,11,12,22.80419921875
1980-11-13,1980,11,13,24.5977001190186
1980-11-14,1980,11,14,20.066499710083
1980-11-15,1980,11,15,16.8129005432129
1980-11-16,1980,11,16,13.8924999237061
1980-11-17,1980,11,17,13.7978000640869
1980-11-18,1980,11,18,12.9222002029419
1980-11-19,1980,11,19,11.756799697876
1980-11-20,1980,11,20,9.46570014953613
1980-11-21,1980,11,21,10.2788000106812
1980-11-22,1980,11,22,13.0601997375488
1980-11-23,1980,11,23,9.96909999847412
1980-11-24,1980,11,24,-1.08080005645752
1980-11-25,1980,11,25,8.67479991912842
1980-11-26,1980,11,26,5.65999984741211
1980-11-27,1980,11,27,6.85510015487671
1980-11-28,1980,11,28,6.4456000328064
1980-11-29,1980,11,29,8.77480030059814
1980-11-30,1980,11,30,4.12550020217896
1980-12-01,1980,12,1,6.67460012435913
1980-12-02,1980,12,2,5.97749996185303
1980-12-03,1980,12,3,5.32159996032715
1980-12-04,1980,12,4,8.41600036621094
1980-12-05,1980,12,5,-1.14300000667572
1980-12-06,1980,12,6,3.14120006561279
1980-12-07,1980,12,7,2.98239994049072
1980-12-08,1980,12,8,2.60999989509583
1980-12-09,1980,12,9,4.78070020675659
1980-12-10,1980,12,10,2.38529992103577
1980-12-11,1980,12,11,18.2504005432129
1980-12-12,1980,12,12,7.28109979629517
1980-12-13,1980,12,13,8.9173002243042
1980-12-14,1980,12,14,8.5846996307373
1980-12-15,1980,12,15,5.11189985275269
1980-12-16,1980,12,16,3.95989990234375
1980-12-17,1980,12,17,5.31209993362427
1980-12-18,1980,12,18,7.98309993743896
1980-12-19,1980,12,19,8.13370037078857
1980-12-20,1980,12,20,9.23680019378662
1980-12-21,1980,12,21,8.5930004119873
1980-12-22,1980,12,22,9.45499992370605
1980-12-23,1980,12,23,8.62730026245117
1980-12-24,1980,12,24,6.93030023574829
1980-12-25,1980,12,25,9.3887996673584
1980-12-26,1980,12,26,7.40889978408813
1980-12-27,1980,12,27,8.75920009613037
1980-12-28,1980,12,28,8.1826000213623
1980-12-29,1980,12,29,5.84409999847412
1980-12-30,1980,12,30,4.51270008087158
1980-12-31,1980,12,31,4.5149998664856
1981-01-01,1981,1,1,7.85059976577759
1981-01-02,1981,1,2,10.0068998336792
1981-01-03,1981,1,3,10.9619998931885
1981-01-04,1981,1,4,13.2089004516602
1981-01-05,1981,1,5,11.3486003875732
1981-01-06,1981,1,6,7.76730012893677
1981-01-07,1981,1,7,10.6623001098633
1981-01-08,1981,1,8,13.7599000930786
1981-01-09,1981,1,9,12.9903001785278
1981-01-10,1981,1,10,12.8577995300293
1981-01-11,1981,1,11,12.9646997451782
1981-01-12,1981,1,12,14.2634000778198
1981-01-13,1981,1,13,15.5101003646851
1981-01-14,1981,1,14,14.813099861145
1981-01-15,1981,1,15,15.1661996841431
1981-01-16,1981,1,16,18.1903991699219
1981-01-17,1981,1,17,15.5841999053955
1981-01-18,1981,1,18,17.2901000976562
1981-01-19,1981,1,19,18.6312007904053
1981-01-20,1981,1,20,15.5340995788574
1981-01-21,1981,1,21,20.9626998901367
1981-01-22,1981,1,22,13.7795000076294
1981-01-23,1981,1,23,22.7387008666992
1981-01-24,1981,1,24,3.14030003547668
1981-01-25,1981,1,25,3.73839998245239
1981-01-26,1981,1,26,-0.458299994468689
1981-01-27,1981,1,27,11.9125003814697
1981-01-28,1981,1,28,11.8830003738403
1981-01-29,1981,1,29,6.53830003738403
1981-01-30,1981,1,30,-2.80719995498657
1981-01-31,1981,1,31,-2.31750011444092
1981-02-01,1981,2,1,1.25720000267029
1981-02-02,1981,2,2,4.978600025177
1981-02-03,1981,2,3,25.824499130249
1981-02-04,1981,2,4,36.8125991821289
1981-02-05,1981,2,5,42.7080993652344
1981-02-06,1981,2,6,38.0702018737793
1981-02-07,1981,2,7,44.9117012023926
1981-02-08,1981,2,8,29.8663005828857
1981-02-09,1981,2,9,28.8712005615234
1981-02-10,1981,2,10,28.9871006011963
1981-02-11,1981,2,11,37.0220985412598
1981-02-12,1981,2,12,54.1901016235352
1981-02-13,1981,2,13,45.5671005249023
1981-02-14,1981,2,14,31.1912002563477
1981-02-15,1981,2,15,48.5756988525391
1981-02-16,1981,2,16,63.0783004760742
1981-02-17,1981,2,17,63.0779991149902
1981-02-18,1981,2,18,63.0448989868164
1981-02-19,1981,2,19,63.6022987365723
1981-02-20,1981,2,20,49.2373008728027
1981-02-21,1981,2,21,49.7478981018066
1981-02-22,1981,2,22,55.1472015380859
1981-02-23,1981,2,23,56.3899993896484
1981-02-24,1981,2,24,55.7678985595703
1981-02-25,1981,2,25,-1.6356999874115
1981-02-26,1981,2,26,17.4972991943359
1981-02-27,1981,2,27,56.2697982788086
1981-02-28,1981,2,28,43.1488990783691
1981-03-01,1981,3,1,40.0749015808105
1981-03-02,1981,3,2,23.5666007995605
1981-03-03,1981,3,3,40.3109016418457
1981-03-04,1981,3,4,55.4949989318848
1981-03-05,1981,3,5,57.4768981933594
1981-03-06,1981,3,6,88.8787002563477
1981-03-07,1981,3,7,77.094596862793
1981-03-08,1981,3,8,90.1518020629883
1981-03-09,1981,3,9,96.7556991577148
1981-03-10,1981,3,10,97.7074966430664
1981-03-11,1981,3,11,74.4195022583008
1981-03-12,1981,3,12,68.8076019287109
1981-03-13,1981,3,13,47.8348007202148
1981-03-14,1981,3,14,28.6756992340088
1981-03-15,1981,3,15,55.0605010986328
1981-03-16,1981,3,16,74.6046981811523
1981-03-17,1981,3,17,111.708099365234
1981-03-18,1981,3,18,86.0234985351562
1981-03-19,1981,3,19,74.3535995483398
1981-03-20,1981,3,20,1.47000002861023
1981-03-21,1981,3,21,38.5106010437012
1981-03-22,1981,3,22,55.1967010498047
1981-03-23,1981,3,23,82.0779037475586
1981-03-24,1981,3,24,122.411598205566
1981-03-25,1981,3,25,94.6875
1981-03-26,1981,3,26,3.73639988899231
1981-03-27,1981,3,27,42.5479011535645
1981-03-28,1981,3,28,89.7508010864258
1981-03-29,1981,3,29,98.4662017822266
1981-03-30,1981,3,30,91.6314010620117
1981-03-31,1981,3,31,95.4934005737305
1981-04-01,1981,4,1,95.9814987182617
1981-04-02,1981,4,2,77.323600769043
1981-04-03,1981,4,3,64.5458984375
1981-04-04,1981,4,4,143.766204833984
1981-04-05,1981,4,5,145.695602416992
1981-04-06,1981,4,6,147.69270324707
1981-04-07,1981,4,7,148.490905761719
1981-04-08,1981,4,8,147.69189453125
1981-04-09,1981,4,9,151.206298828125
1981-04-10,1981,4,10,154.077499389648
1981-04-11,1981,4,11,153.334197998047
1981-04-12,1981,4,12,157.259094238281
1981-04-13,1981,4,13,161.838806152344
1981-04-14,1981,4,14,161.057495117188
1981-04-15,1981,4,15,160.335403442383
1981-04-16,1981,4,16,160.715301513672
1981-04-17,1981,4,17,162.074600219727
1981-04-18,1981,4,18,116.702796936035
1981-04-19,1981,4,19,114.879096984863
1981-04-20,1981,4,20,76.7373962402344
1981-04-21,1981,4,21,152.206695556641
1981-04-22,1981,4,22,159.213500976562
1981-04-23,1981,4,23,169.255706787109
1981-04-24,1981,4,24,166.66650390625
1981-04-25,1981,4,25,128.167404174805
1981-04-26,1981,4,26,130.686996459961
1981-04-27,1981,4,27,114.225402832031
1981-04-28,1981,4,28,179.846801757812
1981-04-29,1981,4,29,177.281295776367
1981-04-30,1981,4,30,173.236892700195
1981-05-01,1981,5,1,176.047897338867
1981-05-02,1981,5,2,178.110504150391
1981-05-03,1981,5,3,183.755401611328
1981-05-04,1981,5,4,177.028106689453
1981-05-05,1981,5,5,176.900207519531
1981-05-06,1981,5,6,181.943206787109
1981-05-07,1981,5,7,180.421905517578
1981-05-08,1981,5,8,185.985702514648
1981-05-09,1981,5,9,184.009506225586
1981-05-10,1981,5,10,185.765701293945
1981-05-11,1981,5,11,187.369705200195
1981-05-12,1981,5,12,188.844100952148
1981-05-13,1981,5,13,185.433898925781
1981-05-14,1981,5,14,183.112106323242
1981-05-15,1981,5,15,136.914993286133
1981-05-16,1981,5,16,125.64330291748
1981-05-17,1981,5,17,145.872604370117
1981-05-18,1981,5,18,149.08610534668
1981-05-19,1981,5,19,116.374900817871
1981-05-20,1981,5,20,116.038803100586
1981-05-21,1981,5,21,171.328094482422
1981-05-22,1981,5,22,186.230606079102
1981-05-23,1981,5,23,140.956207275391
1981-05-24,1981,5,24,137.53059387207
1981-05-25,1981,5,25,141.156005859375
1981-05-26,1981,5,26,139.737503051758
1981-05-27,1981,5,27,145.764892578125
1981-05-28,1981,5,28,152.079193115234
1981-05-29,1981,5,29,201.188598632812
1981-05-30,1981,5,30,194.460693359375
1981-05-31,1981,5,31,199.546905517578
1981-06-01,1981,6,1,196.842102050781
1981-06-02,1981,6,2,197.635192871094
1981-06-03,1981,6,3,195.631607055664
1981-06-04,1981,6,4,197.968002319336
1981-06-05,1981,6,5,199.370193481445
1981-06-06,1981,6,6,198.577606201172
1981-06-07,1981,6,7,197.021194458008
1981-06-08,1981,6,8,188.882995605469
1981-06-09,1981,6,9,195.997100830078
1981-06-10,1981,6,10,198.372604370117
1981-06-11,1981,6,11,195.427398681641
1981-06-12,1981,6,12,194.826705932617
1981-06-13,1981,6,13,202.245193481445
1981-06-14,1981,6,14,203.210906982422
1981-06-15,1981,6,15,204.751907348633
1981-06-16,1981,6,16,204.454299926758
1981-06-17,1981,6,17,202.052307128906
1981-06-18,1981,6,18,195.551895141602
1981-06-19,1981,6,19,196.156997680664
1981-06-20,1981,6,20,193.718597412109
1981-06-21,1981,6,21,190.936599731445
1981-06-22,1981,6,22,191.817504882812
1981-06-23,1981,6,23,189.701095581055
1981-06-24,1981,6,24,188.677703857422
1981-06-25,1981,6,25,181.483200073242
1981-06-26,1981,6,26,181.579406738281
1981-06-27,1981,6,27,182.541198730469
1981-06-28,1981,6,28,180.960205078125
1981-06-29,1981,6,29,173.310104370117
1981-06-30,1981,6,30,179.853500366211
1981-07-01,1981,7,1,176.842102050781
1981-07-02,1981,7,2,176.70539855957
1981-07-03,1981,7,3,175.574996948242
1981-07-04,1981,7,4,176.422393798828
1981-07-05,1981,7,5,132.236801147461
1981-07-06,1981,7,6,129.211700439453
1981-07-07,1981,7,7,179.696701049805
1981-07-08,1981,7,8,173.128799438477
1981-07-09,1981,7,9,178.141494750977
1981-07-10,1981,7,10,177.204696655273
1981-07-11,1981,7,11,176.872604370117
1981-07-12,1981,7,12,177.811904907227
1981-07-13,1981,7,13,182.300994873047
1981-07-14,1981,7,14,169.851196289062
1981-07-15,1981,7,15,171.417297363281
1981-07-16,1981,7,16,168.611801147461
1981-07-17,1981,7,17,168.643600463867
1981-07-18,1981,7,18,170.45719909668
1981-07-19,1981,7,19,165.945205688477
1981-07-20,1981,7,20,159.059097290039
1981-07-21,1981,7,21,158.398895263672
1981-07-22,1981,7,22,157.857192993164
1981-07-23,1981,7,23,156.425598144531
1981-07-24,1981,7,24,155.293594360352
1981-07-25,1981,7,25,154.396301269531
1981-07-26,1981,7,26,151.46240234375
1981-07-27,1981,7,27,148.678497314453
1981-07-28,1981,7,28,147.925994873047
1981-07-29,1981,7,29,149.731506347656
1981-07-30,1981,7,30,149.981094360352
1981-07-31,1981,7,31,150.669204711914
1981-08-01,1981,8,1,148.861602783203
1981-08-02,1981,8,2,153.41340637207
1981-08-03,1981,8,3,150.760299682617
1981-08-04,1981,8,4,149.736099243164
1981-08-05,1981,8,5,148.787292480469
1981-08-06,1981,8,6,142.984893798828
1981-08-07,1981,8,7,136.85400390625
1981-08-08,1981,8,8,134.946792602539
1981-08-09,1981,8,9,134.675003051758
1981-08-10,1981,8,10,128.191101074219
1981-08-11,1981,8,11,128.724197387695
1981-08-12,1981,8,12,133.198104858398
1981-08-13,1981,8,13,127.380599975586
1981-08-14,1981,8,14,127.356300354004
1981-08-15,1981,8,15,128.926406860352
1981-08-16,1981,8,16,125.462303161621
1981-08-17,1981,8,17,123.999603271484
1981-08-18,1981,8,18,119.783897399902
1981-08-19,1981,8,19,119.836402893066
1981-08-20,1981,8,20,128.195495605469
1981-08-21,1981,8,21,129.541397094727
1981-08-22,1981,8,22,127.246696472168
1981-08-23,1981,8,23,125.875999450684
1981-08-24,1981,8,24,122.500999450684
1981-08-25,1981,8,25,118.787002563477
1981-08-26,1981,8,26,116.228897094727
1981-08-27,1981,8,27,114.142601013184
1981-08-28,1981,8,28,112.760498046875
1981-08-29,1981,8,29,111.294799804688
1981-08-30,1981,8,30,111.236503601074
1981-08-31,1981,8,31,105.402496337891
1981-09-01,1981,9,1,113.561096191406
1981-09-02,1981,9,2,107.251899719238
1981-09-03,1981,9,3,107.519500732422
1981-09-04,1981,9,4,107.038497924805
1981-09-05,1981,9,5,107.531700134277
1981-09-06,1981,9,6,101.611198425293
1981-09-07,1981,9,7,105.798896789551
1981-09-08,1981,9,8,99.9741973876953
1981-09-09,1981,9,9,98.3237991333008
1981-09-10,1981,9,10,96.8945007324219
1981-09-11,1981,9,11,92.6903991699219
1981-09-12,1981,9,12,90.8551025390625
1981-09-13,1981,9,13,85.0467987060547
1981-09-14,1981,9,14,69.186897277832
1981-09-15,1981,9,15,67.8966979980469
1981-09-16,1981,9,16,86.5587005615234
1981-09-17,1981,9,17,64.3039016723633
1981-09-18,1981,9,18,79.3154983520508
1981-09-19,1981,9,19,83.3855972290039
1981-09-20,1981,9,20,82.0283966064453
1981-09-21,1981,9,21,82.6794967651367
1981-09-22,1981,9,22,83.9962997436523
1981-09-23,1981,9,23,67.9904022216797
1981-09-24,1981,9,24,60.9724998474121
1981-09-25,1981,9,25,68.838996887207
1981-09-26,1981,9,26,82.1966018676758
1981-09-27,1981,9,27,80.0029983520508
1981-09-28,1981,9,28,74.743896484375
1981-09-29,1981,9,29,64.8656005859375
1981-09-30,1981,9,30,71.4433975219727
1981-10-01,1981,10,1,67.116096496582
1981-10-02,1981,10,2,50.9031982421875
1981-10-03,1981,10,3,61.7084007263184
1981-10-04,1981,10,4,53.3143005371094
1981-10-05,1981,10,5,54.3185005187988
1981-10-06,1981,10,6,59.709400177002
1981-10-07,1981,10,7,65.7454986572266
1981-10-08,1981,10,8,49.6912994384766
1981-10-09,1981,10,9,59.3669013977051
1981-10-10,1981,10,10,63.3452987670898
